invoice_id,company_id,deal_id,invoice_date,product_code,product_name,line_amount_nzd,total_amount_nzd,notes
INV301496,C101032,D200332,2025-04-01,PAYROLL_DIY,Payroll DIY,2469,2469,
INV301497,C101032,D200332,2025-05-01,PAYROLL_DIY,Payroll DIY,2469,2469,
INV301498,C101032,D200332,2025-06-01,PAYROLL_DIY,Payroll DIY,2469,2469,
INV301499,C101032,D200332,2025-07-01,PAYROLL_DIY,Payroll DIY,2469,2469,
INV301500,C101032,D200332,2025-08-01,PAYROLL_DIY,Payroll DIY,2469,2469,
INV301501,C101032,D200332,2025-09-01,PAYROLL_DIY,Payroll DIY,2469,2469,
INV301502,C101032,D200332,2025-10-01,PAYROLL_DIY,Payroll DIY,2469,2469,
INV301503,C101032,D200332,2025-11-01,PAYROLL_DIY,Payroll DIY,2469,2469,
INV301504,C101032,D200332,2025-12-01,PAYROLL_DIY,Payroll DIY,2469,2469,
INV301505,C101032,D200332,2026-01-01,PAYROLL_DIY,Payroll DIY,2469,2469,
INV301506,C101891,D200333,2024-11-01,PAYROLL_DIY,Payroll DIY,1662,1662,
INV301507,C101891,D200333,2024-12-01,PAYROLL_DIY,Payroll DIY,1662,1662,
INV301508,C101891,D200333,2025-01-01,PAYROLL_DIY,Payroll DIY,1662,1662,
INV301509,C103081,D200334,2025-02-01,ADD_ON_TKR,TKR Add-on,953,953,
INV301510,C103081,D200334,2025-03-01,ADD_ON_TKR,TKR Add-on,953,953,
INV301511,C103081,D200334,2025-04-01,ADD_ON_TKR,TKR Add-on,953,953,
INV301512,C101864,D200335,2025-07-01,ADD_ON_TKR,TKR Add-on,282,282,
INV301513,C101864,D200335,2025-08-01,ADD_ON_TKR,TKR Add-on,282,282,
INV301514,C101864,D200335,2025-09-01,ADD_ON_TKR,TKR Add-on,282,282,
INV301515,C101864,D200335,2025-10-01,ADD_ON_TKR,TKR Add-on,282,282,
INV301516,C101864,D200335,2025-11-01,ADD_ON_TKR,TKR Add-on,282,282,
INV301517,C101864,D200335,2025-12-01,ADD_ON_TKR,TKR Add-on,282,282,
INV301518,C101864,D200335,2026-01-01,ADD_ON_TKR,TKR Add-on,282,282,
INV301519,C101864,D200335,2026-02-01,ADD_ON_TKR,TKR Add-on,282,282,
INV301520,C101864,D200335,2026-03-01,ADD_ON_TKR,TKR Add-on,282,282,
INV301521,C102139,D200336,2025-05-01,PAYROLL_MPS,Managed Payroll,5684,5684,
INV301522,C102139,D200336,2025-06-01,PAYROLL_MPS,Managed Payroll,5684,5684,
INV301523,C102139,D200336,2025-07-01,PAYROLL_MPS,Managed Payroll,5684,5684,
INV301524,C102139,D200336,2025-08-01,PAYROLL_MPS,Managed Payroll,5684,5684,
INV301525,C102139,D200336,2025-09-01,PAYROLL_MPS,Managed Payroll,5684,5684,
INV301526,C102139,D200336,2025-10-01,PAYROLL_MPS,Managed Payroll,5684,5684,
INV301527,C102139,D200336,2025-11-01,PAYROLL_MPS,Managed Payroll,5684,5684,
INV301528,C102139,D200336,2025-12-01,PAYROLL_MPS,Managed Payroll,5684,5684,
INV301529,C102139,D200336,2026-01-01,PAYROLL_MPS,Managed Payroll,5684,5684,
INV301530,C104191,D200337,2025-01-01,PM,People Management,1739,1739,
INV301531,C104191,D200337,2025-02-01,PM,People Management,1739,1739,
INV301532,C104191,D200337,2025-03-01,PM,People Management,1739,1739,
INV301533,C104191,D200337,2025-04-01,PM,People Management,1739,1739,
INV301534,C104191,D200337,2025-05-01,PM,People Management,1739,1739,
INV301535,C104191,D200337,2025-06-01,PM,People Management,1739,1739,
INV301536,C104191,D200337,2025-07-01,PM,People Management,1739,1739,
INV301537,C104191,D200337,2025-08-01,PM,People Management,2106,2106,upgrade
INV301538,C104191,D200337,2025-09-01,PM,People Management,1739,1951,
INV301538,C104191,D200337,2025-09-01,PAYROLL_DIY,Payroll DIY,212,1951,addon
INV301539,C103044,D200338,2024-06-01,PAYROLL_MPS,Managed Payroll,2754,2754,
INV301540,C103044,D200338,2024-07-01,PAYROLL_MPS,Managed Payroll,2754,2754,
INV301541,C101620,D200339,2024-08-01,ADD_ON_TKR,TKR Add-on,657,657,
INV301542,C101620,D200339,2024-09-01,ADD_ON_TKR,TKR Add-on,657,657,
INV301543,C101620,D200339,2024-10-01,ADD_ON_TKR,TKR Add-on,657,657,
INV301544,C101620,D200339,2024-11-01,ADD_ON_TKR,TKR Add-on,657,657,
INV301545,C101620,D200339,2024-12-01,ADD_ON_TKR,TKR Add-on,657,657,
INV301546,C101620,D200339,2025-01-01,ADD_ON_TKR,TKR Add-on,657,838,
INV301546,C101620,D200339,2025-01-01,PM,People Management,181,838,addon
INV301547,C101620,D200339,2025-02-01,ADD_ON_TKR,TKR Add-on,657,657,
INV301548,C101620,D200339,2025-03-01,ADD_ON_TKR,TKR Add-on,657,745,
INV301548,C101620,D200339,2025-03-01,PAYROLL_MPS,Managed Payroll,88,745,addon
INV301549,C101620,D200339,2025-04-01,ADD_ON_TKR,TKR Add-on,657,657,
INV301550,C101620,D200339,2025-05-01,ADD_ON_TKR,TKR Add-on,762,762,upgrade
INV301551,C101620,D200339,2025-06-01,ADD_ON_TKR,TKR Add-on,657,657,
INV301552,C101620,D200339,2025-07-01,ADD_ON_TKR,TKR Add-on,657,657,
INV301553,C102582,D200340,2025-03-01,PAYROLL_MPS,Managed Payroll,5475,5475,
INV301554,C100221,D200341,2024-06-01,ADD_ON_TKR,TKR Add-on,903,903,
INV301555,C100221,D200341,2024-07-01,ADD_ON_TKR,TKR Add-on,903,903,
INV301556,C100221,D200341,2024-08-01,ADD_ON_TKR,TKR Add-on,903,903,
INV301557,C100221,D200341,2024-09-01,ADD_ON_TKR,TKR Add-on,903,1118,
INV301557,C100221,D200341,2024-09-01,PAYROLL_MPS,Managed Payroll,215,1118,addon
INV301558,C100221,D200341,2024-10-01,ADD_ON_TKR,TKR Add-on,903,903,
INV301559,C100221,D200341,2024-11-01,ADD_ON_TKR,TKR Add-on,903,903,
INV301560,C100221,D200341,2024-12-01,ADD_ON_TKR,TKR Add-on,903,903,
INV301561,C100221,D200341,2025-01-01,ADD_ON_TKR,TKR Add-on,903,903,
INV301562,C100221,D200341,2025-02-01,ADD_ON_TKR,TKR Add-on,903,903,
INV301563,C101053,D200342,2024-10-01,PM,People Management,1736,1736,
INV301564,C101053,D200342,2024-11-01,PM,People Management,1736,1736,
INV301565,C101053,D200342,2024-12-01,PM,People Management,1736,1736,
INV301566,C101053,D200342,2025-01-01,PM,People Management,1736,1736,
INV301567,C101053,D200342,2025-02-01,PM,People Management,1736,1736,
INV301568,C101053,D200342,2025-03-01,PM,People Management,1736,1736,
INV301569,C104676,D200344,2025-01-01,ADD_ON_TKR,TKR Add-on,703,703,
INV301570,C104676,D200344,2025-02-01,ADD_ON_TKR,TKR Add-on,703,703,
INV301571,C104676,D200344,2025-03-01,ADD_ON_TKR,TKR Add-on,703,703,
INV301572,C104676,D200344,2025-04-01,ADD_ON_TKR,TKR Add-on,703,703,
INV301573,C104676,D200344,2025-05-01,ADD_ON_TKR,TKR Add-on,703,703,
INV301574,C104676,D200344,2025-06-01,ADD_ON_TKR,TKR Add-on,703,703,
INV301575,C101263,D200345,2025-06-01,PM,People Management,1992,1992,
INV301576,C101263,D200345,2025-07-01,PM,People Management,1992,1992,
INV301577,C100257,D200346,2025-08-01,PAYROLL_MPS,Managed Payroll,6729,7887,
INV301577,C100257,D200346,2025-08-01,ADD_ON_TKR,TKR Add-on,1158,7887,addon
INV301578,C100257,D200346,2025-09-01,PAYROLL_MPS,Managed Payroll,5442,5442,credit
INV301579,C100257,D200346,2025-10-01,PAYROLL_MPS,Managed Payroll,6729,6729,
INV301580,C100257,D200346,2025-11-01,PAYROLL_MPS,Managed Payroll,6729,6729,
INV301581,C100257,D200346,2025-12-01,PAYROLL_MPS,Managed Payroll,6729,6729,
INV301582,C100257,D200346,2026-01-01,PAYROLL_MPS,Managed Payroll,6729,6729,
INV301583,C100257,D200346,2026-02-01,PAYROLL_MPS,Managed Payroll,6729,6729,
INV301584,C100257,D200346,2026-03-01,PAYROLL_MPS,Managed Payroll,6729,6729,
INV301585,C100257,D200346,2026-04-01,PAYROLL_MPS,Managed Payroll,6729,6729,
INV301586,C102730,D200347,2024-07-01,PM,People Management,717,717,
INV301587,C102730,D200347,2024-08-01,PM,People Management,717,717,
INV301588,C102730,D200347,2024-09-01,PM,People Management,1021,1021,upgrade
INV301589,C102730,D200347,2024-10-01,PM,People Management,717,717,
INV301590,C102730,D200347,2024-11-01,PM,People Management,717,717,
INV301591,C102730,D200347,2024-12-01,PM,People Management,717,973,
INV301591,C102730,D200347,2024-12-01,PAYROLL_DIY,Payroll DIY,256,973,addon
INV301592,C103695,D200348,2024-10-01,PAYROLL_MPS,Managed Payroll,2139,2139,
INV301593,C103695,D200348,2024-11-01,PAYROLL_MPS,Managed Payroll,2139,2139,
INV301594,C103695,D200348,2024-12-01,PAYROLL_MPS,Managed Payroll,2139,2139,
INV301595,C103695,D200348,2025-01-01,PAYROLL_MPS,Managed Payroll,2139,2139,
INV301596,C103695,D200348,2025-02-01,PAYROLL_MPS,Managed Payroll,2139,2139,
INV301597,C103695,D200348,2025-03-01,PAYROLL_MPS,Managed Payroll,2139,2139,
INV301598,C103695,D200348,2025-04-01,PAYROLL_MPS,Managed Payroll,2139,2139,
INV301599,C103695,D200348,2025-05-01,PAYROLL_MPS,Managed Payroll,2139,2139,
INV301600,C103695,D200348,2025-06-01,PAYROLL_MPS,Managed Payroll,2139,2139,
INV301601,C103695,D200348,2025-07-01,PAYROLL_MPS,Managed Payroll,2139,2139,
INV301602,C102167,D200349,2024-12-01,PM,People Management,908,908,
INV301603,C102167,D200349,2025-01-01,PM,People Management,546,546,credit
INV301604,C102167,D200349,2025-02-01,PM,People Management,908,908,
INV301605,C102167,D200349,2025-03-01,PM,People Management,908,908,
INV301606,C102167,D200349,2025-04-01,PM,People Management,908,908,
INV301607,C102167,D200349,2025-05-01,PM,People Management,908,908,
INV301608,C102438,D200350,2025-07-01,ADD_ON_TKR,TKR Add-on,173,173,
INV301609,C102438,D200350,2025-08-01,ADD_ON_TKR,TKR Add-on,173,173,
INV301610,C102438,D200350,2025-09-01,ADD_ON_TKR,TKR Add-on,173,173,
INV301611,C102438,D200350,2025-10-01,ADD_ON_TKR,TKR Add-on,173,173,
INV301612,C102438,D200350,2025-11-01,ADD_ON_TKR,TKR Add-on,211,211,upgrade
INV301613,C102438,D200350,2025-12-01,ADD_ON_TKR,TKR Add-on,173,173,
INV301614,C102377,D200351,2025-03-01,PAYROLL_MPS,Managed Payroll,2387,2387,
INV301615,C102377,D200351,2025-04-01,PAYROLL_MPS,Managed Payroll,2387,2387,
INV301616,C102377,D200351,2025-05-01,PAYROLL_MPS,Managed Payroll,2387,2387,
INV301617,C102377,D200351,2025-06-01,PAYROLL_MPS,Managed Payroll,1748,1748,downgrade
INV301618,C102377,D200351,2025-07-01,PAYROLL_MPS,Managed Payroll,2387,2387,
INV301619,C102071,D200353,2025-07-01,PAYROLL_MPS,Managed Payroll,1083,1083,
INV301620,C102071,D200353,2025-08-01,PAYROLL_MPS,Managed Payroll,1083,1083,
INV301621,C102071,D200353,2025-09-01,PAYROLL_MPS,Managed Payroll,1083,1083,
INV301622,C102071,D200353,2025-10-01,PAYROLL_MPS,Managed Payroll,1083,1083,
INV301623,C102071,D200353,2025-11-01,PAYROLL_MPS,Managed Payroll,1083,1083,
INV301624,C102071,D200353,2025-12-01,PAYROLL_MPS,Managed Payroll,1600,1600,upgrade
INV301625,C102071,D200353,2026-01-01,PAYROLL_MPS,Managed Payroll,1083,1083,
INV301626,C102071,D200353,2026-02-01,PAYROLL_MPS,Managed Payroll,1083,1083,
INV301627,C102071,D200353,2026-03-01,PAYROLL_MPS,Managed Payroll,1083,1291,
INV301627,C102071,D200353,2026-03-01,PAYROLL_DIY,Payroll DIY,208,1291,addon
INV301628,C101018,D200354,2025-01-01,PAYROLL_MPS,Managed Payroll,4828,4828,
INV301629,C101018,D200354,2025-02-01,PAYROLL_MPS,Managed Payroll,4828,4828,
INV301630,C101018,D200354,2025-03-01,PAYROLL_MPS,Managed Payroll,4828,4828,
INV301631,C101018,D200354,2025-04-01,PAYROLL_MPS,Managed Payroll,5554,5554,upgrade
INV301632,C104894,D200355,2024-07-01,PM,People Management,0,0,
INV301633,C104894,D200355,2024-08-01,PM,People Management,0,0,
INV301633,C104894,D200355,2024-08-01,PAYROLL_DIY,Payroll DIY,0,0,addon
INV301634,C104894,D200355,2024-09-01,PM,People Management,0,0,
INV301634,C104894,D200355,2024-09-01,PAYROLL_DIY,Payroll DIY,0,0,addon
INV301635,C104894,D200355,2024-10-01,PM,People Management,0,0,
INV301636,C104894,D200355,2024-11-01,PM,People Management,0,0,
INV301636,C104894,D200355,2024-11-01,PAYROLL_DIY,Payroll DIY,0,0,addon
INV301637,C104894,D200355,2024-12-01,PM,People Management,0,0,
INV301638,C103501,D200356,2024-03-01,ADD_ON_TKR,TKR Add-on,794,794,
INV301639,C103501,D200356,2024-04-01,ADD_ON_TKR,TKR Add-on,794,794,
INV301640,C103501,D200356,2024-05-01,ADD_ON_TKR,TKR Add-on,794,794,
INV301641,C103501,D200356,2024-06-01,ADD_ON_TKR,TKR Add-on,794,794,
INV301642,C103501,D200356,2024-07-01,ADD_ON_TKR,TKR Add-on,794,794,
INV301643,C103501,D200356,2024-08-01,ADD_ON_TKR,TKR Add-on,794,794,
INV301644,C103501,D200356,2024-09-01,ADD_ON_TKR,TKR Add-on,794,794,
INV301645,C103501,D200356,2024-10-01,ADD_ON_TKR,TKR Add-on,794,794,
INV301646,C103501,D200356,2024-11-01,ADD_ON_TKR,TKR Add-on,794,794,
INV301647,C101059,D200359,2025-08-01,ADD_ON_TKR,TKR Add-on,1003,1003,
INV301648,C101059,D200359,2025-09-01,ADD_ON_TKR,TKR Add-on,1003,1003,
INV301649,C101059,D200359,2025-10-01,ADD_ON_TKR,TKR Add-on,1003,1003,
INV301650,C101059,D200359,2025-11-01,ADD_ON_TKR,TKR Add-on,1003,1003,
INV301651,C101059,D200359,2025-12-01,ADD_ON_TKR,TKR Add-on,1003,1333,
INV301651,C101059,D200359,2025-12-01,PAYROLL_MPS,Managed Payroll,330,1333,addon
INV301652,C101059,D200359,2026-01-01,ADD_ON_TKR,TKR Add-on,1003,1003,
INV301653,C101059,D200359,2026-02-01,ADD_ON_TKR,TKR Add-on,1003,1003,
INV301654,C101059,D200359,2026-03-01,ADD_ON_TKR,TKR Add-on,1003,1003,
INV301655,C101059,D200359,2026-04-01,ADD_ON_TKR,TKR Add-on,1003,1003,
INV301656,C102755,D200360,2025-02-01,ADD_ON_TKR,TKR Add-on,669,669,
INV301657,C102755,D200360,2025-03-01,ADD_ON_TKR,TKR Add-on,669,669,
INV301658,C102755,D200360,2025-04-01,ADD_ON_TKR,TKR Add-on,669,669,
INV301659,C102755,D200360,2025-05-01,ADD_ON_TKR,TKR Add-on,669,669,
INV301660,C102755,D200360,2025-06-01,ADD_ON_TKR,TKR Add-on,669,669,
INV301661,C102755,D200360,2025-07-01,ADD_ON_TKR,TKR Add-on,364,505,downgrade
INV301661,C102755,D200360,2025-07-01,PAYROLL_MPS,Managed Payroll,141,505,addon
INV301662,C102755,D200360,2025-08-01,ADD_ON_TKR,TKR Add-on,669,669,
INV301663,C102755,D200360,2025-09-01,ADD_ON_TKR,TKR Add-on,669,669,
INV301664,C102755,D200360,2025-10-01,ADD_ON_TKR,TKR Add-on,669,669,
INV301665,C104940,D200361,2024-09-01,PM,People Management,963,963,
INV301666,C104940,D200361,2024-10-01,PM,People Management,963,963,
INV301667,C104940,D200361,2024-11-01,PM,People Management,1301,1301,upgrade
INV301668,C103623,D200362,2025-05-01,PAYROLL_MPS,Managed Payroll,4105,4105,
INV301669,C103623,D200362,2025-06-01,PAYROLL_MPS,Managed Payroll,4105,4105,
INV301670,C103623,D200362,2025-07-01,PAYROLL_MPS,Managed Payroll,4105,4105,
INV301671,C103623,D200362,2025-08-01,PAYROLL_MPS,Managed Payroll,4105,4105,
INV301672,C103623,D200362,2025-09-01,PAYROLL_MPS,Managed Payroll,4105,4594,
INV301672,C103623,D200362,2025-09-01,PM,People Management,489,4594,addon
INV301673,C103623,D200362,2025-10-01,PAYROLL_MPS,Managed Payroll,4105,4105,
INV301674,C103623,D200362,2025-11-01,PAYROLL_MPS,Managed Payroll,4105,4105,
INV301675,C103623,D200362,2025-12-01,PAYROLL_MPS,Managed Payroll,4105,4105,
INV301676,C103623,D200362,2026-01-01,PAYROLL_MPS,Managed Payroll,4105,4105,
INV301677,C101091,D200363,2025-05-01,ADD_ON_TKR,TKR Add-on,1808,1808,
INV301678,C101091,D200363,2025-06-01,ADD_ON_TKR,TKR Add-on,1808,1808,
INV301679,C101091,D200363,2025-07-01,ADD_ON_TKR,TKR Add-on,1010,1010,credit
INV301680,C101091,D200363,2025-08-01,ADD_ON_TKR,TKR Add-on,1808,1808,
INV301681,C101091,D200363,2025-09-01,ADD_ON_TKR,TKR Add-on,1808,1808,
INV301682,C101091,D200363,2025-10-01,ADD_ON_TKR,TKR Add-on,1808,1808,
INV301683,C103612,D200364,2024-08-01,PM,People Management,1719,1719,
INV301684,C103612,D200364,2024-09-01,PM,People Management,1719,1719,
INV301685,C103612,D200364,2024-10-01,PM,People Management,1719,1719,
INV301686,C103612,D200364,2024-11-01,PM,People Management,1719,1719,
INV301687,C103612,D200364,2024-12-01,PM,People Management,1719,1942,
INV301687,C103612,D200364,2024-12-01,PAYROLL_MPS,Managed Payroll,223,1942,addon
INV301688,C103612,D200364,2025-01-01,PM,People Management,1719,1959,
INV301688,C103612,D200364,2025-01-01,PAYROLL_DIY,Payroll DIY,240,1959,addon
INV301689,C103612,D200364,2025-02-01,PM,People Management,1719,1719,
INV301690,C102920,D200365,2025-05-01,PM,People Management,93,93,
INV301691,C102920,D200365,2025-06-01,PM,People Management,93,93,
INV301692,C102920,D200365,2025-07-01,PM,People Management,93,93,
INV301693,C102920,D200365,2025-08-01,PM,People Management,93,93,
INV301694,C102920,D200365,2025-09-01,PM,People Management,93,93,
INV301695,C102920,D200365,2025-10-01,PM,People Management,93,93,
INV301696,C102920,D200365,2025-11-01,PM,People Management,93,93,
INV301697,C102920,D200365,2025-12-01,PM,People Management,93,93,
INV301698,C102920,D200365,2026-01-01,PM,People Management,93,93,
INV301699,C102920,D200365,2026-02-01,PM,People Management,93,93,
INV301700,C102920,D200365,2026-03-01,PM,People Management,93,93,
INV301701,C102920,D200365,2026-04-01,PM,People Management,93,93,
INV301702,C104655,D200366,2025-04-01,PAYROLL_MPS,Managed Payroll,4031,4031,
INV301703,C104655,D200366,2025-05-01,PAYROLL_MPS,Managed Payroll,0,0,free_trial
INV301703,C104655,D200366,2025-05-01,PAYROLL_DIY,Payroll DIY,0,0,addon
INV301704,C104655,D200366,2025-06-01,PAYROLL_MPS,Managed Payroll,4031,4031,
INV301705,C104655,D200366,2025-07-01,PAYROLL_MPS,Managed Payroll,4031,4031,
INV301706,C104655,D200366,2025-08-01,PAYROLL_MPS,Managed Payroll,4031,4031,
INV301707,C104655,D200366,2025-09-01,PAYROLL_MPS,Managed Payroll,4031,4031,
INV301708,C104655,D200366,2025-10-01,PAYROLL_MPS,Managed Payroll,4031,4031,
INV301709,C104655,D200366,2025-11-01,PAYROLL_MPS,Managed Payroll,4031,4031,
INV301710,C104655,D200366,2025-12-01,PAYROLL_MPS,Managed Payroll,4031,4031,
INV301711,C104655,D200366,2026-01-01,PAYROLL_MPS,Managed Payroll,4031,4031,
INV301712,C104655,D200366,2026-02-01,PAYROLL_MPS,Managed Payroll,4031,4031,
INV301713,C104655,D200366,2026-03-01,PAYROLL_MPS,Managed Payroll,4031,4031,
INV301714,C100219,D200368,2025-10-01,PAYROLL_DIY,Payroll DIY,3329,4273,
INV301714,C100219,D200368,2025-10-01,ADD_ON_TKR,TKR Add-on,944,4273,addon
INV301715,C100219,D200368,2025-11-01,PAYROLL_DIY,Payroll DIY,2354,2354,downgrade
INV301716,C100219,D200368,2025-12-01,PAYROLL_DIY,Payroll DIY,3329,3329,
INV301717,C100309,D200370,2024-06-01,PM,People Management,1025,1025,
INV301718,C100309,D200370,2024-07-01,PM,People Management,1025,1025,
INV301719,C100309,D200370,2024-08-01,PM,People Management,1025,1025,
INV301720,C104307,D200371,2025-08-01,PAYROLL_DIY,Payroll DIY,2018,2018,
INV301721,C104307,D200371,2025-09-01,PAYROLL_DIY,Payroll DIY,2018,2018,
INV301722,C100997,D200372,2024-06-01,PAYROLL_DIY,Payroll DIY,1331,1331,
INV301723,C100997,D200372,2024-07-01,PAYROLL_DIY,Payroll DIY,1198,1198,credit
INV301724,C100997,D200372,2024-08-01,PAYROLL_DIY,Payroll DIY,1331,1331,
INV301725,C100997,D200372,2024-09-01,PAYROLL_DIY,Payroll DIY,1331,1331,
INV301726,C100997,D200372,2024-10-01,PAYROLL_DIY,Payroll DIY,1331,1331,
INV301727,C104433,D200373,2025-04-01,PAYROLL_DIY,Payroll DIY,648,648,
INV301728,C103585,D200374,2024-10-01,ADD_ON_TKR,TKR Add-on,305,305,
INV301729,C103585,D200374,2024-11-01,ADD_ON_TKR,TKR Add-on,305,305,
INV301730,C103585,D200374,2024-12-01,ADD_ON_TKR,TKR Add-on,305,305,
INV301731,C101022,D200375,2025-07-01,PAYROLL_MPS,Managed Payroll,4621,4621,
INV301732,C101022,D200375,2025-08-01,PAYROLL_MPS,Managed Payroll,2847,2847,downgrade
INV301733,C101022,D200375,2025-09-01,PAYROLL_MPS,Managed Payroll,4621,4621,
INV301734,C104702,D200377,2025-01-01,ADD_ON_TKR,TKR Add-on,1182,1182,
INV301735,C104702,D200377,2025-02-01,ADD_ON_TKR,TKR Add-on,1182,1182,
INV301736,C104702,D200377,2025-03-01,ADD_ON_TKR,TKR Add-on,1182,1352,
INV301736,C104702,D200377,2025-03-01,PAYROLL_MPS,Managed Payroll,170,1352,addon
INV301737,C104702,D200377,2025-04-01,ADD_ON_TKR,TKR Add-on,1182,1182,
INV301738,C104702,D200377,2025-05-01,ADD_ON_TKR,TKR Add-on,1182,1182,
INV301739,C104702,D200377,2025-06-01,ADD_ON_TKR,TKR Add-on,970,970,credit
INV301740,C104702,D200377,2025-07-01,ADD_ON_TKR,TKR Add-on,649,649,downgrade
INV301741,C104702,D200377,2025-08-01,ADD_ON_TKR,TKR Add-on,1182,1182,
INV301742,C104702,D200377,2025-09-01,ADD_ON_TKR,TKR Add-on,0,0,free_trial
INV301743,C104184,D200378,2025-03-01,PM,People Management,1958,1958,
INV301744,C104184,D200378,2025-04-01,PM,People Management,1958,1958,
INV301745,C104184,D200378,2025-05-01,PM,People Management,1958,1958,
INV301746,C104128,D200379,2025-07-01,ADD_ON_TKR,TKR Add-on,469,469,
INV301747,C104128,D200379,2025-08-01,ADD_ON_TKR,TKR Add-on,469,469,
INV301748,C104128,D200379,2025-09-01,ADD_ON_TKR,TKR Add-on,469,469,
INV301749,C104128,D200379,2025-10-01,ADD_ON_TKR,TKR Add-on,469,469,
INV301750,C101742,D200380,2024-06-01,PM,People Management,0,0,free_trial
INV301751,C101742,D200380,2024-07-01,PM,People Management,1287,1287,upgrade
INV301752,C101742,D200380,2024-08-01,PM,People Management,449,449,credit
INV301753,C101742,D200380,2024-09-01,PM,People Management,990,990,
INV301754,C104826,D200381,2024-08-01,ADD_ON_TKR,TKR Add-on,1072,1072,
INV301755,C104826,D200381,2024-09-01,ADD_ON_TKR,TKR Add-on,1072,1072,
INV301756,C104826,D200381,2024-10-01,ADD_ON_TKR,TKR Add-on,1072,1072,
INV301757,C104826,D200381,2024-11-01,ADD_ON_TKR,TKR Add-on,1072,1072,
INV301758,C104826,D200381,2024-12-01,ADD_ON_TKR,TKR Add-on,1072,1072,
INV301759,C104826,D200381,2025-01-01,ADD_ON_TKR,TKR Add-on,1072,1072,
INV301760,C101264,D200383,2024-12-01,PM,People Management,2471,2471,
INV301761,C101264,D200383,2025-01-01,PM,People Management,2471,2471,
INV301762,C101264,D200383,2025-02-01,PM,People Management,2471,2471,
INV301763,C102498,D200384,2024-09-01,ADD_ON_TKR,TKR Add-on,1589,1589,
INV301764,C102498,D200384,2024-10-01,ADD_ON_TKR,TKR Add-on,1589,1589,
INV301765,C102498,D200384,2024-11-01,ADD_ON_TKR,TKR Add-on,1589,1589,
INV301766,C102498,D200384,2024-12-01,ADD_ON_TKR,TKR Add-on,1589,1589,
INV301767,C102771,D200386,2024-10-01,PM,People Management,2276,2276,
INV301768,C102771,D200386,2024-11-01,PM,People Management,2276,2276,
INV301769,C102771,D200386,2024-12-01,PM,People Management,2276,2276,
INV301770,C102771,D200386,2025-01-01,PM,People Management,2276,2276,
