deal_id,company_id,deal_created_date,deal_close_date,status,product_code,product_name,channel,owner,deal_mrr,reopened_flag,company_name,industry,employee_count,is_partner,first_invoice_date
D201309,C101744,10/03/2025,21/05/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,1311,0,Duncan Air Services,Education,44,0,1/07/2025
D201310,C100614,19/11/2024,12/02/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,988,0,Nimbus Services,Legal,21,0,1/02/2025
D201311,C100211,31/07/2024,12/08/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,1802,0,Pivot Limited,Retail,55,0,1/09/2024
D201312,C102106,9/04/2024,,Open,ADD_ON_TKR,TKR Add-on,Direct,dt,348,0,Atlas Co.,Accounting,1,0,1/08/2025
D201313,C102896,26/04/2024,,Open,ADD_ON_TKR,TKR Add-on,Direct,nobody,903,0,Tui Partners,Education,65,0,1/08/2024
D201314,C104908,19/02/2024,5/05/2024,Closed Won,PM,People Management,Partners,unassigned,1779,0,Rimu Harbour Trust,Manufacturing,74,0,1/06/2024
D201315,C101083,17/03/2025,30/04/2025,Closed Won,PM,People Management,Direct,shao,1911,0,Eurotec Alpha Co.,Construction,10,0,1/05/2025
D201316,C103377,30/12/2024,15/03/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,unassigned,508,0,Kauri Co.,Accounting,77,0,
D201317,C104719,10/08/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,dinkster,615,0,Tui Holdings,Construction,58,0,1/08/2024
D201318,C101911,28/10/2024,20/12/2024,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2568,0,Rimu Co.,Legal,38,0,
D201319,C103094,7/02/2024,15/02/2024,Closed Lost,PM,People Management,Partners,dinkster,468,0,Rimu Group,Healthcare,89,0,1/03/2024
D201320,C101770,17/04/2024,15/05/2024,Closed Won,PM,People Management,Direct,unassigned,1021,0,Kauri Ltd,Education,11,0,1/06/2024
D201321,C101286,26/07/2024,19/10/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,2977,0,Beta Limited,Accounting,15,0,1/10/2024
D201322,C103303,5/01/2024,,Open,ADD_ON_TKR,TKR Add-on,Direct,nobody,486,0,Ohomairangi Services,Legal,8,0,1/08/2024
D201323,C101311,13/11/2024,31/12/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,954,0,Atlas Ltd,Education,31,0,1/01/2025
D201324,C100340,3/11/2024,23/01/2025,Closed Lost,PM,People Management,Direct,unassigned,607,0,Pivot Group,Legal,94,0,
D201325,C103088,3/02/2025,6/02/2025,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2450,0,Summit Alpha Group,Retail,1,0,
D201326,C103313,4/12/2024,,Open,PAYROLL_MPS,Managed Payroll,Direct,awong,4581,0,Kauri Co.,Retail,1,0,1/09/2024
D201327,C100855,13/02/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,awong,810,0,Kauri Co.,Retail,20,1,1/06/2025
D201328,C101850,1/09/2024,,Open,PM,People Management,Partners,awong,510,0,Tui Tui Ltd,Education,1,1,1/06/2025
D201329,C100712,4/06/2025,7/08/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1019,0,Kauri Beta Trust,Retail,6,0,1/09/2025
D201330,C102527,15/08/2024,2/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,850,0,Tui Group,Software,82,0,1/10/2024
D201331,C102727,8/12/2024,19/01/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,1134,0,Alpha Holdings,Retail,16,0,1/02/2025
D201332,C101801,5/02/2025,,Open,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,4165,0,Wenita Limited,Education,76,0,1/03/2025
D201333,C100763,20/03/2025,9/04/2025,Closed Lost,PM,People Management,Partners,mkoenen,1687,0,Beta Kauri Group,Manufacturing,1,0,
D201334,C101280,27/09/2024,20/11/2024,Closed Lost,PM,People Management,Partners,awong,659,0,Nimbus Services,Construction,1,0,
D201335,C103168,10/03/2024,30/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2065,0,Kauri Holdings,Manufacturing,32,1,1/05/2024
D201336,C100493,3/03/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,6809,0,Nimbus Trust,Construction,1,1,1/04/2024
D201337,C103494,9/05/2024,10/06/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,461,0,Beta Ohomairangi Trust,Legal,12,0,1/06/2024
D201338,C100994,16/10/2024,10/11/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,115,0,Kauri Alpha Ltd,Manufacturing,63,0,1/12/2024
D201339,C103535,16/12/2024,14/01/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,661,0,Eurotec Trust,Education,14,0,1/02/2025
D201340,C100113,27/08/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,dinkster,2774,0,Kea Group,Accounting,27,0,1/08/2025
D201341,C100402,25/09/2024,7/11/2024,Closed Won,PM,People Management,Partners,mkoenen,1498,0,Duncan Air Limited,Construction,30,0,1/11/2024
D201342,C100091,10/03/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,unassigned,498,0,Kea Holdings,Construction,37,0,1/05/2024
D201343,C101202,15/06/2025,31/07/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,4754,0,Ohomairangi Limited,Healthcare,8,0,1/08/2025
D201344,C103818,2/09/2024,12/10/2024,Closed Won,PM,People Management,Direct,dinkster,1664,0,Harbour Services,Manufacturing,105,1,1/11/2024
D201345,C103475,11/06/2025,9/09/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1780,0,Rimu Holdings,Legal,1,1,1/10/2025
D201346,C102517,25/03/2025,,Open,PAYROLL_DIY,Payroll DIY,Direct,dinkster,0,0,Wenita Limited,Retail,31,0,1/12/2024
D201347,C101004,17/02/2025,21/04/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,4816,0,Wenita Ltd,Software,9,0,1/05/2025
D201348,C100164,8/08/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,2199,0,Wenita Harbour Group,Education,50,0,1/04/2024
D201349,C104469,19/06/2025,10/09/2025,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,967,0,Ohomairangi Co.,Retail,1,0,
D201350,C103804,4/07/2024,6/09/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,1414,0,Harbour Pivot Services,Legal,1,0,1/10/2024
D201351,C102943,16/04/2025,29/05/2025,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,unassigned,1261,0,Ohomairangi Ltd,Accounting,11,0,
D201352,C100451,27/01/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,awong,4188,0,Nimbus Services,Education,41,0,1/06/2025
D201353,C100785,8/03/2024,18/04/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,5863,0,Rimu Services,Healthcare,34,0,1/04/2024
D201354,C100015,6/04/2025,,Open,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,210,0,Duncan Air Co.,Legal,63,0,1/04/2024
D201355,C103204,31/10/2024,10/01/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,1776,0,Ohomairangi Holdings,Healthcare,64,0,1/01/2025
D201356,C102955,7/09/2024,30/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,1484,0,Atlas Limited,Manufacturing,25,0,1/11/2024
D201357,C104823,1/01/2025,,Open,ADD_ON_TKR,TKR Add-on,Partners,awong,384,0,Wenita Tui Co.,Education,6,0,1/12/2024
D201358,C104365,8/05/2024,3/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,4576,0,Rimu Kea Co.,Legal,6,1,1/06/2024
D201359,C103244,27/04/2025,2/07/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dt,5957,0,Harbour Services,Accounting,1,0,
D201360,C102555,12/11/2024,,Open,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1815,0,Summit Co.,Healthcare,110,0,1/07/2025
D201361,C104624,22/05/2024,10/07/2024,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,shao,224,0,Kauri Services,Education,46,0,
D201362,C101148,19/03/2024,11/04/2024,Closed Won,PM,People Management,Partners,dinkster,1341,0,Tui Trust,Manufacturing,1,0,1/04/2024
D201363,C101388,2/03/2024,29/03/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,awong,446,0,Eurotec Partners,Software,5,1,
D201364,C104850,1/06/2025,17/08/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,3089,0,Alpha Tui Partners,Manufacturing,34,1,1/09/2025
D201365,C103488,21/03/2024,29/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,616,0,Ohomairangi Atlas Ltd,Software,50,1,1/04/2024
D201366,C102212,6/03/2025,17/03/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,6176,0,Beta Group,Software,31,0,1/04/2025
D201367,C100882,2/05/2024,,Open,PM,People Management,Partners,dt,1203,0,Alpha Trust,Retail,77,0,1/08/2024
D201368,C104734,24/03/2024,,Open,ADD_ON_TKR,TKR Add-on,Direct,dt,1338,0,Wenita Holdings,Legal,58,0,1/04/2025
D201369,C101924,23/01/2025,27/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,326,0,Alpha Atlas Group,Education,43,0,1/05/2025
D201370,C104440,27/07/2024,,Open,PAYROLL_DIY,Payroll DIY,Direct,awong,2090,0,Tui Atlas Limited,Construction,104,0,1/03/2025
D201371,C101775,2/03/2025,21/04/2025,Closed Won,PM,People Management,Direct,dt,1355,0,Duncan Air Partners,Manufacturing,18,0,1/05/2025
D201372,C104037,31/07/2024,1/08/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,1184,0,Harbour Harbour Group,Construction,49,0,1/09/2024
D201373,C102817,18/03/2025,27/04/2025,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,dt,0,0,Nimbus Trust,Construction,69,0,
D201374,C102707,26/11/2024,9/12/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,460,0,Ohomairangi Trust,Education,27,1,1/01/2025
D201375,C102369,12/04/2024,3/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,7297,0,Duncan Air Trust,Education,1,0,1/07/2024
D201376,C103247,13/02/2025,12/05/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,2469,0,Pivot Trust,Construction,98,0,1/06/2025
D201377,C100350,24/09/2024,19/10/2024,Closed Lost,PM,People Management,Direct,nobody,416,0,Kea Atlas Co.,Legal,14,0,
D201378,C104808,26/05/2024,4/08/2024,Closed Won,PM,People Management,Partners,dt,1515,0,Beta Pivot Co.,Manufacturing,46,0,1/09/2024
D201379,C101688,25/03/2024,12/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,344,0,Summit Holdings,Software,67,0,1/06/2024
D201380,C100636,12/07/2024,15/07/2024,Closed Won,PM,People Management,Direct,nobody,1449,0,Atlas Beta Group,Healthcare,23,1,1/08/2024
D201381,C100274,3/01/2024,8/02/2024,Closed Won,PM,People Management,Partners,unassigned,1320,0,Kauri Group,Healthcare,1,1,1/03/2024
D201382,C102054,2/06/2025,,Open,PAYROLL_DIY,Payroll DIY,Partners,unassigned,2841,0,Eurotec Partners,Software,24,0,1/07/2025
D201383,C102958,17/03/2025,21/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,870,0,Summit Eurotec Limited,Retail,31,0,1/05/2025
D201384,C100501,5/03/2024,,Open,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1435,0,Alpha Kea Holdings,Accounting,57,0,1/12/2024
D201385,C100788,11/11/2024,11/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,3668,0,Alpha Nimbus Co.,Software,1,0,1/01/2025
D201386,C103369,19/03/2024,8/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,784,0,Ohomairangi Harbour Ltd,Software,9,0,1/06/2024
D201387,C100187,5/05/2024,19/07/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,781,0,Beta Kea Group,Construction,1,0,1/08/2024
D201388,C101574,1/02/2025,14/02/2025,Closed Won,PM,People Management,Direct,dinkster,1522,0,Harbour Partners,Healthcare,21,0,1/03/2025
D201389,C100456,17/11/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,unassigned_tmp,2752,0,Nimbus Limited,Accounting,94,0,1/03/2025
D201390,C102214,14/06/2024,23/06/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,630,0,Kea Services,Healthcare,19,0,1/07/2024
D201391,C101001,21/02/2024,,Open,PM,People Management,Direct,dinkster,1213,0,Summit Services,Education,18,0,1/07/2024
D201392,C100688,17/01/2025,29/01/2025,Closed Won,PM,People Management,Partners,unassigned,869,0,Kauri Pivot Co.,Accounting,59,0,1/02/2025
D201393,C101624,11/05/2024,30/05/2024,Closed Lost,PM,People Management,Partners,unassigned,878,0,Wenita Group,Retail,54,0,
D201394,C101269,18/03/2024,16/05/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dinkster,4262,0,Nimbus Group,Construction,10,0,
D201395,C104019,12/06/2025,,Open,PAYROLL_MPS,Managed Payroll,Direct,dinkster,5838,0,Eurotec Ltd,Manufacturing,1,0,1/05/2024
D201396,C101860,3/03/2024,21/03/2024,Closed Won,PM,People Management,Direct,nobody,1318,0,Beta Limited,Healthcare,43,0,1/04/2024
D201397,C102034,21/04/2025,25/06/2025,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2510,0,Duncan Air Holdings,Healthcare,15,0,
D201398,C103885,25/01/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,awong,236,0,Alpha Co.,Healthcare,51,0,1/05/2025
D201399,C104244,5/04/2025,20/05/2025,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,unassigned,1352,0,Beta Pivot Holdings,Manufacturing,25,0,
D201400,C103668,20/03/2025,,Open,ADD_ON_TKR,TKR Add-on,Partners,shao,989,0,Wenita Services,Retail,1,0,1/10/2024
D201401,C103628,25/04/2024,,Open,PM,People Management,Partners,dinkster,1919,0,Tui Group,Retail,10,0,1/03/2025
D201402,C100372,7/04/2024,8/06/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,3115,0,Kauri Rimu Holdings,Manufacturing,34,0,1/07/2024
D201403,C104521,28/03/2024,,Open,PAYROLL_MPS,Managed Payroll,Direct,awong,2800,0,Pivot Partners,Legal,68,0,1/05/2025
D201404,C103863,10/11/2024,2/01/2025,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,173,0,Beta Ltd,Software,3,0,
D201405,C100900,30/04/2024,9/07/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,692,0,Summit Services,Education,40,0,1/07/2024
D201406,C104225,14/02/2025,7/04/2025,Closed Won,PM,People Management,Direct,shao,1494,0,Kea Trust,Legal,25,0,1/05/2025
D201407,C103082,30/07/2024,4/09/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,493,0,Duncan Air Ltd,Healthcare,1,0,1/10/2024
D201408,C100536,10/03/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,unassigned,1057,0,Kauri Group,Education,30,0,1/11/2024
D201409,C102092,23/06/2024,23/07/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,1184,0,Rimu Holdings,Legal,94,0,1/09/2024
D201410,C103756,29/04/2024,6/07/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,1532,0,Wenita Nimbus Services,Education,28,0,1/08/2024
D201411,C103421,24/03/2025,,Open,PM,People Management,Partners,unassigned,355,0,Summit Limited,Accounting,26,0,1/06/2025
D201412,C100838,12/06/2025,,Open,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,2252,0,Ohomairangi Trust,Healthcare,27,0,1/05/2024
D201413,C102882,17/12/2024,4/03/2025,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,unassigned,990,0,Nimbus Duncan Air Partners,Software,83,0,
D201414,C100452,12/11/2024,30/12/2024,Closed Lost,PM,People Management,Direct,awong,1546,0,Eurotec Beta Co.,Legal,50,0,
D201415,C101409,25/12/2024,8/01/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,7625,0,Kea Services,Software,7,0,
D201416,C101331,30/11/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1324,0,Tui Limited,Healthcare,29,0,1/03/2025
D201417,C101275,3/10/2024,12/11/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,-4713,0,Kea Limited,Accounting,6,0,1/12/2024
D201418,C104676,19/02/2025,12/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,935,0,Wenita Trust,Healthcare,15,0,1/04/2025
D201419,C103368,7/04/2025,,Open,ADD_ON_TKR,TKR Add-on,Direct,dinkster,666,0,Summit Beta Holdings,Accounting,14,0,1/11/2024
D201420,C104693,16/12/2024,6/03/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong_tmp,4116,0,Wenita Duncan Air Partners,Accounting,13,0,1/03/2025
D201421,C102750,16/06/2025,10/09/2025,Closed Won,PM,People Management,Direct,shao,1026,0,Kea Tui Trust,Software,1,0,1/10/2025
D201422,C100272,23/06/2024,4/09/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,1190,0,Wenita Services,Retail,31,1,1/10/2024
D201423,C100981,22/04/2025,9/07/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,666,0,Kauri Nimbus Ltd,Healthcare,43,0,1/07/2025
D201424,C101919,23/03/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,shao,5852,0,Nimbus Partners,Software,1,0,1/04/2025
D201425,C103730,13/04/2025,2/05/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,895,0,Nimbus Tui Partners,Healthcare,5,0,1/06/2025
D201426,C103278,13/05/2025,,Open,PAYROLL_MPS,Managed Payroll,Partners,awong,7402,0,Rimu Partners,Legal,18,0,1/01/2025
D201427,C103688,6/08/2024,,Open,PAYROLL_DIY,Payroll DIY,Direct,awong,1665,0,Summit Summit Holdings,Healthcare,107,0,1/03/2024
D201428,C104755,3/06/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,shao,3348,0,Rimu Group,Legal,30,0,1/06/2024
D201429,C103256,4/09/2024,8/10/2024,Closed Lost,PM,People Management,Partners,dt,1608,0,Beta Partners,Retail,46,0,
D201430,C101387,4/03/2025,20/04/2025,Closed Won,PM,People Management,Partners,shao,776,0,Kauri Holdings,Retail,1,0,1/05/2025
D201431,C103120,20/03/2024,7/06/2024,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,816,0,Tui Services,Manufacturing,1,1,
D201432,C103500,10/01/2025,21/01/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,2459,0,Nimbus Kauri Holdings,Retail,15,0,1/03/2025
D201433,C101684,25/11/2024,17/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,6875,0,Nimbus Services,Manufacturing,52,0,1/01/2025
D201434,C103254,10/01/2024,25/02/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,1415,0,Pivot Holdings,Accounting,12,0,1/03/2024
D201435,C103974,13/03/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,dt,2613,0,Beta Holdings,Retail,49,0,1/10/2024
D201436,C103720,1/07/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,dt,2928,0,Wenita Holdings,Manufacturing,1,0,1/11/2024
D201437,C102021,20/09/2024,16/11/2024,Closed Won,PM,People Management,Partners,mkoenen,2180,0,Summit Trust,Retail,46,0,1/12/2024
D201438,C102982,17/06/2025,,Open,PAYROLL_MPS,Managed Payroll,Partners,nobody,5708,0,Ohomairangi Summit Limited,Software,8,0,1/08/2024
D201439,C101593,28/04/2025,18/06/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,4806,0,Rimu Services,Construction,31,0,1/07/2025
D201440,C100193,23/01/2024,11/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,973,0,Alpha Nimbus Partners,Construction,45,0,1/03/2024
D201441,C100129,14/10/2024,15/10/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,1961,0,Kauri Kea Co.,Software,30,0,1/11/2024
D201442,C103868,22/10/2024,14/11/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,263,0,Rimu Kauri Partners,Software,31,0,1/11/2024
D201443,C102130,10/06/2024,3/08/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,6046,0,Wenita Kauri Partners,Education,36,0,1/08/2024
D201444,C101755,24/05/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,shao,2048,0,Pivot Rimu Partners,Retail,17,0,1/08/2024
D201445,C103411,18/03/2024,22/03/2024,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,nobody,578,0,Eurotec Group,Construction,30,0,
D201446,C101200,2/10/2024,,Open,PM,People Management,Direct,shao,1655,0,Ohomairangi Limited,Accounting,6,0,1/03/2025
D201447,C103967,2/07/2024,21/07/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2586,0,Atlas Limited,Accounting,72,1,1/07/2024
D201448,C101536,9/07/2024,4/09/2024,Closed Lost,PM,People Management,Partners,awong,708,0,Ohomairangi Limited,Education,57,0,
D201449,C100034,12/02/2025,22/03/2025,Closed Won,PM,People Management,Direct,shao,-1994,0,Rimu Ohomairangi Limited,Software,46,0,1/05/2025
D201450,C102793,20/04/2025,10/05/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,1353,0,Rimu Limited,Software,77,0,1/06/2025
D201451,C100031,9/04/2025,22/06/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,2345,0,Atlas Harbour Partners,Retail,58,0,1/07/2025
D201452,C101780,19/03/2025,13/06/2025,Closed Lost,PM,People Management,Direct,mkoenen,127,0,Atlas Tui Limited,Education,28,0,
D201453,C104755,18/03/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,dt,1189,0,Rimu Group,Legal,30,0,1/07/2024
D201454,C102250,9/11/2024,22/01/2025,Closed Lost,PM,People Management,Direct,dinkster,1169,0,Atlas Group,Healthcare,9,0,
D201455,C102431,16/04/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,shao,2812,0,Kea Services,Manufacturing,41,0,1/04/2024
D201456,C102239,31/05/2024,13/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,3615,0,Tui Holdings,Retail,1,0,1/06/2024
D201457,C104721,29/01/2024,,Open,PM,People Management,Partners,shao,415,0,Pivot Ohomairangi Partners,Retail,16,0,1/03/2024
D201458,C102992,30/08/2024,11/10/2024,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,shao,1616,0,Duncan Air Ltd,Construction,1,0,
D201459,C101782,21/11/2024,17/12/2024,Closed Lost,PM,People Management,Direct,awong,1590,0,Nimbus Ltd,Construction,9,0,
D201460,C100528,24/01/2025,19/02/2025,Closed Won,PM,People Management,Partners,mkoenen,2031,0,Tui Services,Education,41,0,1/04/2025
D201461,C101362,27/11/2024,29/01/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,221,0,Eurotec Services,Construction,12,0,1/03/2025
D201462,C104848,17/09/2024,27/11/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,2644,0,Harbour Wenita Co.,Education,65,0,1/01/2025
D201463,C104621,10/06/2025,,Open,ADD_ON_TKR,TKR Add-on,Direct,dinkster,1145,0,Nimbus Kauri Group,Construction,23,0,1/08/2024
D201464,C102639,11/09/2024,25/10/2024,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,shao,2290,0,Tui Ltd,Legal,1,0,
D201465,C103162,24/03/2024,18/05/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2210,0,Kauri Holdings,Accounting,35,0,1/06/2024
D201466,C101940,26/01/2025,12/02/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,nobody,1133,0,Ohomairangi Partners,Construction,43,0,1/03/2025
D201467,C104330,5/11/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,shao,601,0,Kauri Holdings,Retail,1,0,1/07/2024
D201468,C102235,1/04/2024,23/04/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,dt,2571,0,Summit Trust,Accounting,1,0,
D201469,C102568,29/01/2025,2/04/2025,Closed Lost,PM,People Management,Direct,awong,1653,0,Eurotec Limited,Construction,11,0,
D201470,C100988,8/04/2025,,Open,PM,People Management,Direct,dinkster,1915,0,Kauri Group,Accounting,10,0,1/02/2025
D201471,C102227,20/02/2024,20/04/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,6329,0,Beta Partners,Construction,26,1,1/05/2024
D201472,C102410,1/04/2024,17/05/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,2807,0,Harbour Group,Software,30,1,1/06/2024
D201473,C101524,13/07/2024,9/08/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,5067,0,Alpha Partners,Education,22,0,1/09/2024
D201474,C102988,20/04/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,1366,0,Nimbus Duncan Air Limited,Education,52,0,1/01/2025
D201475,C102736,3/10/2024,31/12/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,538,0,Rimu Services,Legal,42,0,1/01/2025
D201476,C103581,14/01/2025,,Open,PM,People Management,Partners,dinkster,2170,0,Atlas Ltd,Legal,28,0,1/04/2025
D201477,C102759,29/05/2025,,Open,PAYROLL_MPS,Managed Payroll,Partners,dt,2476,0,Ohomairangi Duncan Air Ltd,Education,64,1,1/11/2024
D201478,C103782,3/06/2024,15/07/2024,Closed Won,PM,People Management,Direct,mkoenen,1259,0,Beta Trust,Retail,73,0,1/08/2024
