case,alt,choice,dist,cost,ivt,ovt,freq,income,urban,noalt
1455,air,1,440,150.1,58,86,36,70,1,4
1455,bus,0,440,32.45,290,72,10,70,1,4
1455,car,0,440,83.6,309,0,0,70,1,4
1456,train,0,440,71.6,350,79,4,70,1,4
1456,air,1,440,150.1,58,86,36,70,1,4
1456,bus,0,440,32.45,290,72,10,70,1,4
1456,car,0,440,83.6,309,0,0,70,1,4
1457,train,0,440,71.6,350,79,4,70,1,4
1457,air,1,440,150.1,58,86,36,70,1,4
1457,bus,0,440,32.45,290,72,10,70,1,4
1457,car,0,440,83.6,309,0,0,70,1,4
1458,train,0,440,71.6,350,79,4,70,1,4
1458,air,1,440,150.1,58,86,36,70,1,4
1458,bus,0,440,32.45,290,72,10,70,1,4
1458,car,0,440,83.6,309,0,0,70,1,4
1459,train,0,440,71.6,350,79,4,70,1,4
1459,air,1,440,150.1,58,86,36,70,1,4
1459,bus,0,440,32.45,290,72,10,70,1,4
1459,car,0,440,83.6,309,0,0,70,1,4
1460,train,0,440,71.6,350,79,4,70,1,4
1460,air,1,440,150.1,58,86,36,70,1,4
1460,bus,0,440,32.45,290,72,10,70,1,4
1460,car,0,440,83.6,309,0,0,70,1,4
1461,train,0,440,71.6,350,79,4,70,1,4
1461,air,1,440,150.1,58,86,36,70,1,4
1461,bus,0,440,32.45,290,72,10,70,1,4
1461,car,0,440,83.6,309,0,0,70,1,4
1462,train,0,440,71.6,350,79,4,70,1,4
1462,air,1,440,150.1,58,86,36,70,1,4
1462,bus,0,440,32.45,290,72,10,70,1,4
1462,car,0,440,83.6,309,0,0,70,1,4
1463,train,0,440,71.6,350,79,4,70,1,4
1463,air,1,440,150.1,58,86,36,70,1,4
1463,bus,0,440,32.45,290,72,10,70,1,4
1463,car,0,440,83.6,309,0,0,70,1,4
1464,train,0,440,71.6,350,79,4,70,1,4
1464,air,1,440,150.1,58,86,36,70,1,4
1464,bus,0,440,32.45,290,72,10,70,1,4
1464,car,0,440,83.6,309,0,0,70,1,4
1465,train,0,440,71.6,350,79,4,70,1,4
1465,air,1,440,150.1,58,86,36,70,1,4
1465,bus,0,440,32.45,290,72,10,70,1,4
1465,car,0,440,83.6,309,0,0,70,1,4
1466,train,0,440,71.6,350,79,4,70,1,4
1466,air,1,440,150.1,58,86,36,70,1,4
1466,bus,0,440,32.45,290,72,10,70,1,4
1466,car,0,440,83.6,309,0,0,70,1,4
1467,train,0,440,71.6,350,79,4,70,1,4
1467,air,1,440,150.1,58,86,36,70,1,4
1467,bus,0,440,32.45,290,72,10,70,1,4
1467,car,0,440,83.6,309,0,0,70,1,4
1468,train,0,440,71.6,350,79,4,45,1,4
1468,air,1,440,150.1,58,86,36,45,1,4
1468,bus,0,440,32.45,290,72,10,45,1,4
1468,car,0,440,83.6,309,0,0,45,1,4
1469,train,0,440,71.6,350,79,4,70,1,4
1469,air,1,440,150.1,58,86,36,70,1,4
1469,bus,0,440,32.45,290,72,10,70,1,4
1469,car,0,440,83.6,309,0,0,70,1,4
1470,train,0,440,71.6,350,79,4,70,1,4
1470,air,1,440,150.1,58,86,36,70,1,4
1470,bus,0,440,32.45,290,72,10,70,1,4
1470,car,0,440,83.6,309,0,0,70,1,4
1471,train,0,440,71.6,350,79,4,70,1,4
1471,air,1,440,150.1,58,86,36,70,1,4
1471,bus,0,440,32.45,290,72,10,70,1,4
1471,car,0,440,83.6,309,0,0,70,1,4
1472,train,0,440,71.6,350,79,4,70,1,4
1472,air,1,440,150.1,58,86,36,70,1,4
1472,bus,0,440,32.45,290,72,10,70,1,4
1472,car,0,440,83.6,309,0,0,70,1,4
1473,train,0,440,71.6,350,79,4,40,1,4
1473,air,1,440,150.1,58,86,36,40,1,4
1473,bus,0,440,32.45,290,72,10,40,1,4
1473,car,0,440,83.6,309,0,0,40,1,4
1474,train,0,440,71.6,350,79,4,70,1,4
1474,air,1,440,150.1,58,86,36,70,1,4
1474,bus,0,440,32.45,290,72,10,70,1,4
1474,car,0,440,83.6,309,0,0,70,1,4
1475,train,0,440,71.6,350,79,4,55,1,4
1475,air,1,440,150.1,58,86,36,55,1,4
1475,bus,0,440,32.45,290,72,10,55,1,4
1475,car,0,440,83.6,309,0,0,55,1,4
1476,train,0,440,71.6,350,79,4,70,1,4
1476,air,1,440,150.1,58,86,36,70,1,4
1476,bus,0,440,32.45,290,72,10,70,1,4
1476,car,0,440,83.6,309,0,0,70,1,4
1477,train,0,440,71.6,350,79,4,70,1,4
1477,air,1,440,150.1,58,86,36,70,1,4
1477,bus,0,440,32.45,290,72,10,70,1,4
1477,car,0,440,83.6,309,0,0,70,1,4
1478,train,0,440,71.6,350,79,4,70,1,4
1478,air,1,440,150.1,58,86,36,70,1,4
1478,bus,0,440,32.45,290,72,10,70,1,4
1478,car,0,440,83.6,309,0,0,70,1,4
1479,train,0,440,71.6,350,79,4,70,1,4
1479,air,1,440,150.1,58,86,36,70,1,4
1479,bus,0,440,32.45,290,72,10,70,1,4
1479,car,0,440,83.6,309,0,0,70,1,4
1480,train,0,440,71.6,350,79,4,70,1,4
1480,air,1,440,150.1,58,86,36,70,1,4
1480,bus,0,440,32.45,290,72,10,70,1,4
1480,car,0,440,83.6,309,0,0,70,1,4
1481,train,0,440,71.6,350,79,4,70,1,4
1481,air,1,440,150.1,58,86,36,70,1,4
1481,bus,0,440,32.45,290,72,10,70,1,4
1481,car,0,440,83.6,309,0,0,70,1,4
1482,train,0,440,71.6,350,79,4,70,1,4
1482,air,1,440,150.1,58,86,36,70,1,4
1482,bus,0,440,32.45,290,72,10,70,1,4
1482,car,0,440,83.6,309,0,0,70,1,4
1483,train,0,440,71.6,350,79,4,70,1,4
1483,air,1,440,150.1,58,86,36,70,1,4
1483,bus,0,440,32.45,290,72,10,70,1,4
1483,car,0,440,83.6,309,0,0,70,1,4
1484,train,0,440,71.6,350,79,4,35,1,4
1484,air,1,440,150.1,58,86,36,35,1,4
1484,bus,0,440,32.45,290,72,10,35,1,4
1484,car,0,440,83.6,309,0,0,35,1,4
1485,train,0,440,71.6,350,79,4,70,1,4
1485,air,1,440,150.1,58,86,36,70,1,4
1485,bus,0,440,32.45,290,72,10,70,1,4
1485,car,0,440,83.6,309,0,0,70,1,4
1486,train,0,440,71.6,350,79,4,70,1,4
1486,air,1,440,150.1,58,86,36,70,1,4
1486,bus,0,440,32.45,290,72,10,70,1,4
1486,car,0,440,83.6,309,0,0,70,1,4
1487,train,0,440,71.6,350,79,4,70,1,4
1487,air,1,440,150.1,58,86,36,70,1,4
1487,bus,0,440,32.45,290,72,10,70,1,4
1487,car,0,440,83.6,309,0,0,70,1,4
1488,train,0,440,71.6,350,79,4,55,1,4
1488,air,1,440,150.1,58,86,36,55,1,4
1488,bus,0,440,32.45,290,72,10,55,1,4
1488,car,0,440,83.6,309,0,0,55,1,4
1489,train,0,440,71.6,350,79,4,70,1,4
1489,air,1,440,150.1,58,86,36,70,1,4
1489,bus,0,440,32.45,290,72,10,70,1,4
1489,car,0,440,83.6,309,0,0,70,1,4
1490,train,0,440,71.6,350,79,4,70,1,4
1490,air,1,440,150.1,58,86,36,70,1,4
1490,bus,0,440,32.45,290,72,10,70,1,4
1490,car,0,440,83.6,309,0,0,70,1,4
1491,train,0,440,71.6,350,79,4,70,1,4
1491,air,1,440,150.1,58,86,36,70,1,4
1491,bus,0,440,32.45,290,72,10,70,1,4
1491,car,0,440,83.6,309,0,0,70,1,4
1492,train,0,440,71.6,350,79,4,70,1,4
1492,air,1,440,150.1,58,86,36,70,1,4
1492,bus,0,440,32.45,290,72,10,70,1,4
1492,car,0,440,83.6,309,0,0,70,1,4
1493,train,0,440,71.6,350,79,4,35,1,4
1493,air,1,440,150.1,58,86,36,35,1,4
1493,bus,0,440,32.45,290,72,10,35,1,4
1493,car,0,440,83.6,309,0,0,35,1,4
1494,train,0,440,71.6,350,79,4,70,1,4
1494,air,1,440,150.1,58,86,36,70,1,4
1494,bus,0,440,32.45,290,72,10,70,1,4
1494,car,0,440,83.6,309,0,0,70,1,4
1495,train,0,440,71.6,350,79,4,70,1,4
1495,air,1,440,150.1,58,86,36,70,1,4
1495,bus,0,440,32.45,290,72,10,70,1,4
1495,car,0,440,83.6,309,0,0,70,1,4
1496,train,0,440,71.6,350,79,4,70,1,4
1496,air,1,440,150.1,58,86,36,70,1,4
1496,bus,0,440,32.45,290,72,10,70,1,4
1496,car,0,440,83.6,309,0,0,70,1,4
1497,train,0,440,71.6,350,79,4,70,1,4
1497,air,1,440,150.1,58,86,36,70,1,4
1497,bus,0,440,32.45,290,72,10,70,1,4
1497,car,0,440,83.6,309,0,0,70,1,4
1498,train,0,440,71.6,350,79,4,70,1,4
1498,air,1,440,150.1,58,86,36,70,1,4
1498,bus,0,440,32.45,290,72,10,70,1,4
1498,car,0,440,83.6,309,0,0,70,1,4
1499,train,0,440,71.6,350,79,4,70,1,4
1499,air,1,440,150.1,58,86,36,70,1,4
1499,bus,0,440,32.45,290,72,10,70,1,4
1499,car,0,440,83.6,309,0,0,70,1,4
1500,train,0,440,71.6,350,79,4,70,1,4
1500,air,1,440,150.1,58,86,36,70,1,4
1500,bus,0,440,32.45,290,72,10,70,1,4
1500,car,0,440,83.6,309,0,0,70,1,4
1501,train,0,440,71.6,350,79,4,70,1,4
1501,air,1,440,150.1,58,86,36,70,1,4
1501,bus,0,440,32.45,290,72,10,70,1,4
1501,car,0,440,83.6,309,0,0,70,1,4
1502,train,0,440,71.6,350,79,4,70,1,4
1502,air,1,440,150.1,58,86,36,70,1,4
1502,bus,0,440,32.45,290,72,10,70,1,4
1502,car,0,440,83.6,309,0,0,70,1,4
1503,train,0,440,71.6,350,79,4,45,1,4
1503,air,1,440,150.1,58,86,36,45,1,4
1503,bus,0,440,32.45,290,72,10,45,1,4
1503,car,0,440,83.6,309,0,0,45,1,4
1504,train,0,440,71.6,350,79,4,55,1,4
1504,air,1,440,150.1,58,86,36,55,1,4
1504,bus,0,440,32.45,290,72,10,55,1,4
1504,car,0,440,83.6,309,0,0,55,1,4
1505,train,0,440,71.6,350,79,4,70,1,4
1505,air,1,440,150.1,58,86,36,70,1,4
1505,bus,0,440,32.45,290,72,10,70,1,4
1505,car,0,440,83.6,309,0,0,70,1,4
1506,train,0,440,71.6,350,79,4,55,1,4
1506,air,1,440,150.1,58,86,36,55,1,4
1506,bus,0,440,32.45,290,72,10,55,1,4
1506,car,0,440,83.6,309,0,0,55,1,4
1507,train,0,440,71.6,350,79,4,55,1,4
1507,air,1,440,150.1,58,86,36,55,1,4
1507,bus,0,440,32.45,290,72,10,55,1,4
1507,car,0,440,83.6,309,0,0,55,1,4
1508,train,0,440,71.6,350,79,4,70,1,4
1508,air,1,440,150.1,58,86,36,70,1,4
1508,bus,0,440,32.45,290,72,10,70,1,4
1508,car,0,440,83.6,309,0,0,70,1,4
1509,train,0,440,71.6,350,79,4,70,1,4
1509,air,1,440,150.1,58,86,36,70,1,4
1509,bus,0,440,32.45,290,72,10,70,1,4
1509,car,0,440,83.6,309,0,0,70,1,4
1510,train,0,440,71.6,350,79,4,70,1,4
1510,air,1,440,150.1,58,86,36,70,1,4
1510,bus,0,440,32.45,290,72,10,70,1,4
1510,car,0,440,83.6,309,0,0,70,1,4
1511,train,0,440,71.6,350,79,4,35,1,4
1511,air,1,440,150.1,58,86,36,35,1,4
1511,bus,0,440,32.45,290,72,10,35,1,4
1511,car,0,440,83.6,309,0,0,35,1,4
1512,train,0,440,71.6,350,79,4,55,1,4
1512,air,1,440,150.1,58,86,36,55,1,4
1512,bus,0,440,32.45,290,72,10,55,1,4
1512,car,0,440,83.6,309,0,0,55,1,4
1513,train,0,440,71.6,350,79,4,70,1,4
1513,air,1,440,150.1,58,86,36,70,1,4
1513,bus,0,440,32.45,290,72,10,70,1,4
1513,car,0,440,83.6,309,0,0,70,1,4
1514,train,0,440,71.6,350,79,4,30,1,4
1514,air,0,440,150.1,58,86,36,30,1,4
1514,bus,0,440,32.45,290,72,10,30,1,4
1514,car,1,440,83.6,309,0,0,30,1,4
1515,train,0,440,71.6,350,79,4,70,1,4
1515,air,0,440,150.1,58,86,36,70,1,4
1515,bus,0,440,32.45,290,72,10,70,1,4
1515,car,1,440,83.6,309,0,0,70,1,4
1516,train,0,440,71.6,350,79,4,70,1,4
1516,air,0,440,150.1,58,86,36,70,1,4
1516,bus,0,440,32.45,290,72,10,70,1,4
1516,car,1,440,83.6,309,0,0,70,1,4
1517,train,0,440,71.6,350,79,4,35,1,4
1517,air,0,440,150.1,58,86,36,35,1,4
1517,bus,0,440,32.45,290,72,10,35,1,4
1517,car,1,440,83.6,309,0,0,35,1,4
1518,train,0,440,71.6,350,79,4,55,1,4
1518,air,0,440,150.1,58,86,36,55,1,4
1518,bus,0,440,32.45,290,72,10,55,1,4
1518,car,1,440,83.6,309,0,0,55,1,4
1519,train,0,450,73.3,350,80,4,70,1,4
1519,air,1,450,151.5,58,86,36,70,1,4
1519,bus,0,450,32.25,290,75,10,70,1,4
1519,car,0,450,85.5,322,0,0,70,1,4
1520,train,0,450,73.3,350,80,4,70,1,4
1520,air,1,450,151.5,58,86,36,70,1,4
1520,bus,0,450,32.25,290,75,10,70,1,4
1520,car,0,450,85.5,322,0,0,70,1,4
1521,train,0,450,73.3,350,80,4,70,1,4
1521,air,1,450,151.5,58,86,36,70,1,4
1521,bus,0,450,32.25,290,75,10,70,1,4
1521,car,0,450,85.5,322,0,0,70,1,4
1522,train,0,450,73.3,350,80,4,35,1,4
1522,air,1,450,151.5,58,86,36,35,1,4
1522,bus,0,450,32.25,290,75,10,35,1,4
1522,car,0,450,85.5,322,0,0,35,1,4
1523,train,0,450,73.3,350,80,4,70,1,4
1523,air,1,450,151.5,58,86,36,70,1,4
1523,bus,0,450,32.25,290,75,10,70,1,4
1523,car,0,450,85.5,322,0,0,70,1,4
1524,train,0,450,73.3,350,80,4,70,1,4
1524,air,1,450,151.5,58,86,36,70,1,4
1524,bus,0,450,32.25,290,75,10,70,1,4
1524,car,0,450,85.5,322,0,0,70,1,4
1525,train,0,450,73.3,350,80,4,70,1,4
1525,air,1,450,151.5,58,86,36,70,1,4
1525,bus,0,450,32.25,290,75,10,70,1,4
1525,car,0,450,85.5,322,0,0,70,1,4
1526,train,0,485,75.6,350,115,4,70,0,4
1526,air,0,485,154.1,58,111,36,70,0,4
1526,bus,0,485,32.25,290,100,10,70,0,4
1526,car,1,485,92.15,329,0,0,70,0,4
1527,train,0,445,74.6,350,85,4,70,0,4
1527,air,1,445,156.5,58,91,36,70,0,4
1527,bus,0,445,31.25,290,70,10,70,0,4
1527,car,0,445,84.55,316,0,0,70,0,4
1528,train,0,445,74.6,350,85,4,55,0,4
1528,air,1,445,156.5,58,91,36,55,0,4
1528,bus,0,445,31.25,290,70,10,55,0,4
1528,car,0,445,84.55,316,0,0,55,0,4
1529,train,0,445,74.6,350,85,4,70,0,4
1529,air,0,445,156.5,58,91,36,70,0,4
1529,bus,0,445,31.25,290,70,10,70,0,4
1529,car,1,445,84.55,316,0,0,70,0,4
1530,train,0,556,82.6,370,98,4,35,0,4
1530,air,0,556,183.5,69,111,45,35,0,4
1530,bus,0,556,33.61,370,90,7,35,0,4
1530,car,1,556,105.64,377,0,0,35,0,4
1531,train,0,625,84.6,370,110,4,70,0,4
1531,air,0,625,183.5,69,116,45,70,0,4
1531,bus,0,625,33.61,370,100,7,70,0,4
1531,car,1,625,118.75,428,0,0,70,0,4
1532,train,0,562,82.05,370,85,4,55,0,4
1532,air,1,562,175.5,69,98,45,55,0,4
1532,bus,0,562,33.61,370,75,7,55,0,4
1532,car,0,562,106.78,372,0,0,55,0,4
1533,train,0,562,82.05,370,85,4,70,0,4
1533,air,1,562,175.5,69,98,45,70,0,4
1533,bus,0,562,33.61,370,75,7,70,0,4
1533,car,0,562,106.78,372,0,0,70,0,4
1534,train,0,562,82.05,370,85,4,27,0,4
1534,air,1,562,175.5,69,98,45,27,0,4
1534,bus,0,562,33.61,370,75,7,27,0,4
1534,car,0,562,106.78,372,0,0,27,0,4
1535,train,1,562,80.6,370,90,4,45,0,4
1535,air,0,562,175.5,69,98,45,45,0,4
1535,bus,0,562,33.61,370,80,7,45,0,4
1535,car,0,562,106.78,372,0,0,45,0,4
1536,train,0,562,80.6,370,90,4,70,0,4
1536,air,1,562,175.5,69,98,45,70,0,4
1536,bus,0,562,33.61,370,80,7,70,0,4
1536,car,0,562,106.78,372,0,0,70,0,4
1537,train,0,562,80.6,370,90,4,45,0,4
1537,air,1,562,175.5,69,98,45,45,0,4
1537,bus,0,562,33.61,370,80,7,45,0,4
1537,car,0,562,106.78,372,0,0,45,0,4
1538,train,0,562,80.6,370,90,4,35,0,4
1538,air,1,562,175.5,69,98,45,35,0,4
1538,bus,0,562,33.61,370,80,7,35,0,4
1538,car,0,562,106.78,372,0,0,35,0,4
1583,train,1,552,75.15,370,80,4,70,1,4
1583,air,0,552,173.5,69,91,45,70,1,4
1583,bus,0,552,33.51,370,73,7,70,1,4
1583,car,0,552,104.88,359,0,0,70,1,4
1584,train,1,552,75.15,370,80,4,70,1,4
1584,air,0,552,173.5,69,91,45,70,1,4
1584,bus,0,552,33.51,370,73,7,70,1,4
1584,car,0,552,104.88,359,0,0,70,1,4
1585,train,0,552,75.15,370,80,4,70,1,4
1585,air,1,552,173.5,69,91,45,70,1,4
1585,bus,0,552,33.51,370,73,7,70,1,4
1585,car,0,552,104.88,359,0,0,70,1,4
1586,train,0,552,75.15,370,80,4,55,1,4
1586,air,1,552,173.5,69,91,45,55,1,4
1586,bus,0,552,33.51,370,73,7,55,1,4
1586,car,0,552,104.88,359,0,0,55,1,4
1587,train,0,552,75.15,370,80,4,45,1,4
1587,air,1,552,173.5,69,91,45,45,1,4
1587,bus,0,552,33.51,370,73,7,45,1,4
1587,car,0,552,104.88,359,0,0,45,1,4
1588,train,0,552,75.15,370,80,4,70,1,4
1588,air,1,552,173.5,69,91,45,70,1,4
1588,bus,0,552,33.51,370,73,7,70,1,4
1588,car,0,552,104.88,359,0,0,70,1,4
1589,train,0,552,75.15,370,80,4,70,1,4
1589,air,1,552,173.5,69,91,45,70,1,4
1589,bus,0,552,33.51,370,73,7,70,1,4
1589,car,0,552,104.88,359,0,0,70,1,4
1590,train,0,552,75.15,370,80,4,70,1,4
1590,air,1,552,173.5,69,91,45,70,1,4
1590,bus,0,552,33.51,370,73,7,70,1,4
1590,car,0,552,104.88,359,0,0,70,1,4
1591,train,0,552,75.15,370,80,4,70,1,4
1591,air,1,552,173.5,69,91,45,70,1,4
1591,bus,0,552,33.51,370,73,7,70,1,4
1591,car,0,552,104.88,359,0,0,70,1,4
1592,train,0,552,75.15,370,80,4,70,1,4
1592,air,1,552,173.5,69,91,45,70,1,4
1592,bus,0,552,33.51,370,73,7,70,1,4
1592,car,0,552,104.88,359,0,0,70,1,4
1593,train,0,552,75.15,370,80,4,45,1,4
1593,air,1,552,173.5,69,91,45,45,1,4
1593,bus,0,552,33.51,370,73,7,45,1,4
1593,car,0,552,104.88,359,0,0,45,1,4
1594,train,0,552,75.15,370,80,4,45,1,4
1594,air,1,552,173.5,69,91,45,45,1,4
1594,bus,0,552,33.51,370,73,7,45,1,4
1594,car,0,552,104.88,359,0,0,45,1,4
1595,train,0,552,75.15,370,80,4,70,1,4
1595,air,1,552,173.5,69,91,45,70,1,4
1595,bus,0,552,33.51,370,73,7,70,1,4
1595,car,0,552,104.88,359,0,0,70,1,4
1596,train,0,557,74.6,370,75,4,70,1,4
1596,air,1,557,174.15,69,94,45,70,1,4
1596,bus,0,557,33.71,370,70,7,70,1,4
1596,car,0,557,105.83,365,0,0,70,1,4
1597,train,0,557,74.6,370,75,4,55,1,4
1597,air,1,557,174.15,69,94,45,55,1,4
1597,bus,0,557,33.71,370,70,7,55,1,4
1597,car,0,557,105.83,365,0,0,55,1,4
1598,train,1,557,72.6,370,67,4,70,1,4
1598,air,0,557,180.05,69,91,45,70,1,4
1598,bus,0,557,33.66,370,68,7,70,1,4
1598,car,0,557,105.83,365,0,0,70,1,4
1599,train,1,557,72.6,370,67,4,70,1,4
1599,air,0,557,180.05,69,91,45,70,1,4
1599,bus,0,557,33.66,370,68,7,70,1,4
1599,car,0,557,105.83,365,0,0,70,1,4
1600,train,1,557,72.6,370,67,4,55,1,4
1600,air,0,557,180.05,69,91,45,55,1,4
1600,bus,0,557,33.66,370,68,7,55,1,4
1600,car,0,557,105.83,365,0,0,55,1,4
1601,train,1,557,72.6,370,67,4,70,1,4
1601,air,0,557,180.05,69,91,45,70,1,4
1601,bus,0,557,33.66,370,68,7,70,1,4
1601,car,0,557,105.83,365,0,0,70,1,4
1602,train,1,557,72.6,370,67,4,70,1,4
1602,air,0,557,180.05,69,91,45,70,1,4
1602,bus,0,557,33.66,370,68,7,70,1,4
1602,car,0,557,105.83,365,0,0,70,1,4
1603,train,1,557,72.6,370,67,4,35,1,4
1603,air,0,557,180.05,69,91,45,35,1,4
1603,bus,0,557,33.66,370,68,7,35,1,4
1603,car,0,557,105.83,365,0,0,35,1,4
1604,train,1,557,72.6,370,67,4,70,1,4
1604,air,0,557,180.05,69,91,45,70,1,4
1604,bus,0,557,33.66,370,68,7,70,1,4
1604,car,0,557,105.83,365,0,0,70,1,4
1605,train,0,557,72.6,370,67,4,70,1,4
1605,air,1,557,180.05,69,91,45,70,1,4
1605,bus,0,557,33.66,370,68,7,70,1,4
1605,car,0,557,105.83,365,0,0,70,1,4
1606,train,0,557,72.6,370,67,4,70,1,4
1606,air,1,557,180.05,69,91,45,70,1,4
1606,bus,0,557,33.66,370,68,7,70,1,4
1606,car,0,557,105.83,365,0,0,70,1,4
1607,train,0,557,72.6,370,67,4,70,1,4
1607,air,1,557,180.05,69,91,45,70,1,4
1607,bus,0,557,33.66,370,68,7,70,1,4
1607,car,0,557,105.83,365,0,0,70,1,4
1608,train,0,557,72.6,370,67,4,70,1,4
1608,air,1,557,180.05,69,91,45,70,1,4
1608,bus,0,557,33.66,370,68,7,70,1,4
1608,car,0,557,105.83,365,0,0,70,1,4
1609,train,0,557,72.6,370,67,4,70,1,4
1609,air,1,557,180.05,69,91,45,70,1,4
1609,bus,0,557,33.66,370,68,7,70,1,4
1609,car,0,557,105.83,365,0,0,70,1,4
1610,train,0,557,72.6,370,67,4,70,1,4
1610,air,1,557,180.05,69,91,45,70,1,4
1610,bus,0,557,33.66,370,68,7,70,1,4
1610,car,0,557,105.83,365,0,0,70,1,4
1611,train,0,557,72.6,370,67,4,45,1,4
1611,air,1,557,180.05,69,91,45,45,1,4
1611,bus,0,557,33.66,370,68,7,45,1,4
1611,car,0,557,105.83,365,0,0,45,1,4
1612,train,0,557,72.6,370,67,4,70,1,4
1612,air,1,557,180.05,69,91,45,70,1,4
1612,bus,0,557,33.66,370,68,7,70,1,4
1612,car,0,557,105.83,365,0,0,70,1,4
1613,train,0,557,72.6,370,67,4,70,1,4
1613,air,1,557,180.05,69,91,45,70,1,4
1613,bus,0,557,33.66,370,68,7,70,1,4
1613,car,0,557,105.83,365,0,0,70,1,4
1614,train,0,557,72.6,370,67,4,70,1,4
1614,air,0,557,180.05,69,91,45,70,1,4
1614,bus,0,557,33.66,370,68,7,70,1,4
1614,car,1,557,105.83,365,0,0,70,1,4
1615,train,0,557,72.6,370,67,4,70,1,4
1615,air,0,557,180.05,69,91,45,70,1,4
1615,bus,0,557,33.66,370,68,7,70,1,4
1615,car,1,557,105.83,365,0,0,70,1,4
1616,train,1,557,73.6,370,80,4,45,1,4
1616,air,0,557,180.6,69,101,45,45,1,4
1616,bus,0,557,34.41,370,75,7,45,1,4
1616,car,0,557,105.83,365,0,0,45,1,4
1617,train,0,557,73.6,370,80,4,70,1,4
1617,air,1,557,180.6,69,101,45,70,1,4
1617,bus,0,557,34.41,370,75,7,70,1,4
1617,car,0,557,105.83,365,0,0,70,1,4
1618,train,0,557,74.1,370,82,4,70,1,4
1618,air,1,557,181.5,69,96,45,70,1,4
1618,bus,0,557,34.11,370,80,7,70,1,4
1618,car,0,557,105.83,365,0,0,70,1,4
1619,train,0,557,74.1,370,82,4,25,1,4
1619,air,1,557,181.5,69,96,45,25,1,4
1619,bus,0,557,34.11,370,80,7,25,1,4
1619,car,0,557,105.83,365,0,0,25,1,4
1620,train,0,562,75.6,370,85,4,55,1,4
1620,air,1,562,183.1,69,106,45,55,1,4
1620,bus,0,562,35.11,370,85,7,55,1,4
1620,car,0,562,106.78,372,0,0,55,1,4
1621,train,0,562,75.6,370,85,4,70,1,4
1621,air,1,562,183.1,69,106,45,70,1,4
1621,bus,0,562,35.11,370,85,7,70,1,4
1621,car,0,562,106.78,372,0,0,70,1,4
1623,train,0,595,76.45,370,90,4,70,0,4
1623,air,1,595,179.8,69,96,45,70,0,4
1623,bus,0,595,33.61,370,80,7,70,0,4
1623,car,0,595,113.05,392,0,0,70,0,4
1624,train,0,571,74.6,370,85,4,25,0,4
1624,air,1,571,179.5,69,100,45,25,0,4
1624,bus,0,571,35.61,370,85,7,25,0,4
1624,car,0,571,108.49,372,0,0,25,0,4
1625,train,0,564,76.1,370,85,4,55,0,4
1625,air,1,564,179.85,69,104,45,55,0,4
1625,bus,0,564,33.11,370,70,7,55,0,4
1625,car,0,564,107.16,366,0,0,55,0,4
1626,train,0,564,76.1,370,85,4,70,0,4
1626,air,1,564,179.85,69,104,45,70,0,4
1626,bus,0,564,33.11,370,70,7,70,0,4
1626,car,0,564,107.16,366,0,0,70,0,4
1627,train,0,564,76.1,370,85,4,70,0,4
1627,air,1,564,179.85,69,104,45,70,0,4
1627,bus,0,564,33.11,370,70,7,70,0,4
1627,car,0,564,107.16,366,0,0,70,0,4
1628,train,0,564,76.1,370,85,4,70,0,4
1628,air,1,564,179.85,69,104,45,70,0,4
1628,bus,0,564,33.11,370,70,7,70,0,4
1628,car,0,564,107.16,366,0,0,70,0,4
1629,train,0,564,76.1,370,85,4,70,0,4
1629,air,1,564,179.85,69,104,45,70,0,4
1629,bus,0,564,33.11,370,70,7,70,0,4
1629,car,0,564,107.16,366,0,0,70,0,4
1630,train,0,564,76.1,370,85,4,34,0,4
1630,air,1,564,179.85,69,104,45,34,0,4
1630,bus,0,564,33.11,370,70,7,34,0,4
1630,car,0,564,107.16,366,0,0,34,0,4
1631,train,0,564,76.1,370,85,4,70,0,4
1631,air,1,564,179.85,69,104,45,70,0,4
1631,bus,0,564,33.11,370,70,7,70,0,4
1631,car,0,564,107.16,366,0,0,70,0,4
1632,train,0,564,76.1,370,85,4,70,0,4
1632,air,1,564,179.85,69,104,45,70,0,4
1632,bus,0,564,33.11,370,70,7,70,0,4
1632,car,0,564,107.16,366,0,0,70,0,4
1633,train,0,564,76.1,370,85,4,70,0,4
1633,air,1,564,179.85,69,104,45,70,0,4
1633,bus,0,564,33.11,370,70,7,70,0,4
1633,car,0,564,107.16,366,0,0,70,0,4
1634,train,0,564,76.1,370,85,4,70,0,4
1634,air,1,564,179.85,69,104,45,70,0,4
1634,bus,0,564,33.11,370,70,7,70,0,4
1634,car,0,564,107.16,366,0,0,70,0,4
1635,train,0,624,76.6,370,94,4,70,0,4
1635,air,0,624,174.8,69,96,45,70,0,4
1635,bus,0,624,33.61,370,90,7,70,0,4
1635,car,1,624,118.56,409,0,0,70,0,4
1636,train,0,595,82.6,370,105,4,55,0,4
1636,air,1,595,183.5,69,121,45,55,0,4
1636,bus,0,595,33.61,370,95,7,55,0,4
1636,car,0,595,113.05,416,0,0,55,0,4
1637,train,0,595,82.6,370,105,4,45,0,4
1637,air,1,595,183.5,69,121,45,45,0,4
1637,bus,0,595,33.61,370,95,7,45,0,4
1637,car,0,595,113.05,416,0,0,45,0,4
1640,train,0,595,76.6,370,107,4,55,0,4
1640,air,1,595,183.5,69,121,45,55,0,4
