deal_id,company_id,deal_created_date,deal_close_date,status,product_code,product_name,channel,owner,deal_mrr,reopened_flag,company_name,industry,employee_count,is_partner,first_invoice_date,event_occurred,time_to_invoice
D201724,C101795,12/09/2024,20/11/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,0,0,Duncan Air Ltd,Construction,12,0,1/12/2024,1,11
D201727,C104460,28/04/2024,15/06/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,1417,0,Alpha Co.,Healthcare,37,0,1/07/2024,1,16
D201730,C102416,4/10/2024,16/10/2024,Closed Won,PM,People Management,Partners,awong,1613,0,Duncan Air Holdings,Software,76,0,1/11/2024,1,16
D201731,C103202,14/03/2025,30/04/2025,Closed Won,PM,People Management,Partners,unassigned,747,0,Tui Ltd,Legal,41,0,1/05/2025,1,1
D201732,C104065,11/03/2025,28/05/2025,Closed Won,PM,People Management,Direct,shao,2148,0,Nimbus Co.,Retail,13,0,1/07/2025,1,34
D201733,C103505,4/07/2024,28/08/2024,Closed Won,PM,People Management,Partners,dt,699,0,Kea Holdings,Legal,6,0,1/09/2024,1,4
D201734,C104494,13/06/2025,11/07/2025,Closed Won,PM,People Management,Direct,unassigned,1685,0,Duncan Air Co.,Accounting,1,0,1/08/2025,1,21
D201735,C102830,17/03/2025,31/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,996,0,Atlas Atlas Limited,Healthcare,1,0,1/04/2025,1,1
D201739,C103336,15/12/2024,1/03/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,1470,0,Tui Kauri Services,Retail,29,0,1/04/2025,1,31
D201745,C104700,18/01/2025,1/02/2025,Closed Won,PM,People Management,Partners,awong,1503,0,Ohomairangi Eurotec Ltd,Software,14,1,1/02/2025,1,0
D201747,C104239,20/02/2024,22/03/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,2049,0,Tui Partners,Construction,1,0,1/04/2024,1,10
D201748,C100190,2/02/2024,5/02/2024,Closed Won,PM,People Management,Partners,dinkster_tmp,1269,0,Harbour Partners,Software,1,0,1/03/2024,1,25
D201749,C101018,18/02/2024,24/04/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,806,0,Atlas Ltd,Manufacturing,1,0,1/05/2024,1,7
D201750,C101136,12/04/2025,9/05/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,779,0,Duncan Air Services,Software,59,0,1/06/2025,1,23
D201751,C104793,19/02/2024,20/03/2024,Closed Won,PM,People Management,Direct,dinkster,1608,0,Pivot Holdings,Legal,42,0,1/04/2024,1,12
D201752,C104830,29/07/2024,12/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,6793,0,Rimu Co.,Healthcare,54,0,1/10/2024,1,19
D201753,C101188,6/03/2025,24/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,2571,1,Nimbus Atlas Partners,Software,23,0,1/05/2025,1,7
D201754,C102574,1/04/2024,30/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,989,0,Harbour Summit Ltd,Accounting,23,0,1/07/2024,1,1
D201756,C101500,20/06/2024,24/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,1448,0,Kauri Harbour Ltd,Education,33,0,1/09/2024,1,39
D201757,C104606,20/06/2024,29/06/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,673,0,Kauri Services,Construction,18,0,1/07/2024,1,2
D201758,C102577,14/04/2024,19/06/2024,Closed Won,PM,People Management,Partners,shao,736,0,Pivot Holdings,Legal,35,0,1/07/2024,1,12
D201759,C100641,20/06/2024,30/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,5261,0,Pivot Pivot Co.,Construction,15,0,1/08/2024,1,32
D201760,C102144,1/07/2024,7/08/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,4265,0,Kea Kauri Limited,Manufacturing,1,0,1/09/2024,1,25
D201764,C100863,18/01/2024,13/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,2900,0,Alpha Limited,Retail,1,0,1/05/2024,1,18
D201766,C101036,17/06/2024,17/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,3686,0,Pivot Ltd,Legal,1,0,1/08/2024,1,15
D201767,C102184,25/11/2024,13/02/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,1137,0,Rimu Group,Education,1,1,1/03/2025,1,16
D201769,C102910,2/10/2024,29/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,2325,0,Summit Ltd,Retail,40,0,1/02/2025,1,34
D201770,C102795,31/03/2025,29/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,3687,0,Wenita Atlas Partners,Software,29,0,1/07/2025,1,33
D201772,C104778,26/08/2024,13/11/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,657,0,Tui Beta Partners,Legal,43,0,1/12/2024,1,18
D201776,C104858,15/02/2025,12/04/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,1157,0,Duncan Air Ltd,Legal,1,0,1/05/2025,1,19
D201782,C104790,28/04/2024,6/06/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,1026,0,Summit Co.,Software,54,0,1/07/2024,1,25
D201784,C103704,18/05/2024,22/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,4144,0,Rimu Nimbus Co.,Retail,31,0,1/07/2024,1,9
D201785,C100685,9/04/2025,29/06/2025,Closed Won,PM,People Management,Direct,dinkster,1103,0,Harbour Partners,Construction,59,0,1/08/2025,1,33
D201790,C102831,16/04/2025,3/06/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,5340,0,Kauri Nimbus Co.,Healthcare,22,0,1/07/2025,1,28
D201798,C103548,22/10/2024,17/11/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,0,0,Alpha Harbour Group,Manufacturing,1,0,1/12/2024,1,14
D201803,C101807,15/05/2024,26/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,nobody,8366,0,Alpha Group,Construction,1,0,1/08/2024,1,6
D201813,C103343,2/12/2024,4/01/2025,Closed Won,PM,People Management,Partners,dinkster,1505,0,Kauri Services,Construction,1,0,1/02/2025,1,28
D201814,C104324,7/03/2024,2/06/2024,Closed Won,PM,People Management,Direct,dt,2297,1,Duncan Air Holdings,Legal,1,0,1/07/2024,1,29
D201816,C103588,24/02/2025,21/03/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,1379,0,Harbour Partners,Manufacturing,44,0,1/04/2025,1,11
D201817,C101399,27/03/2025,11/06/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,9426,0,Rimu Group,Education,28,1,1/07/2025,1,20
D201819,C103504,26/08/2024,30/10/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,nobody,266,0,Wenita Limited,Legal,1,0,1/12/2024,1,32
D201820,C100308,5/09/2024,26/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,3984,0,Pivot Co.,Retail,56,0,1/10/2024,1,5
D201822,C102277,20/03/2025,24/05/2025,Closed Won,PM,People Management,Partners,awong,1376,0,Kauri Wenita Holdings,Construction,26,0,1/06/2025,1,8
D201824,C100435,6/04/2024,12/04/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,2325,0,Summit Limited,Construction,27,0,1/05/2024,1,19
D201827,C103767,1/04/2024,19/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,2577,0,Rimu Limited,Accounting,7,1,1/07/2024,1,12
D201828,C102093,30/04/2025,1/05/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,2075,0,Beta Group,Education,58,0,1/06/2025,1,31
D201833,C104277,15/05/2025,24/06/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,954,0,Pivot Co.,Healthcare,1,0,1/07/2025,1,7
D201834,C102097,27/02/2024,24/04/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,5129,0,Tui Ltd,Retail,60,0,1/06/2024,1,38
D201842,C100640,23/12/2024,23/01/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,4166,0,Beta Partners,Education,60,0,1/02/2025,1,9
D201852,C100290,5/01/2025,15/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,725,0,Harbour Group,Manufacturing,17,0,1/04/2025,1,17
D201854,C104305,17/04/2025,23/05/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,2654,0,Duncan Air Holdings,Accounting,27,0,1/06/2025,1,9
D201860,C100759,10/02/2024,26/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,1810,0,Eurotec Ltd,Legal,73,0,1/05/2024,1,36
D201862,C103131,31/08/2024,18/10/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,1404,0,Nimbus Partners,Retail,20,0,1/11/2024,1,14
D201866,C104467,28/11/2024,22/12/2024,Closed Won,PM,People Management,Direct,dinkster,745,0,Beta Co.,Software,39,0,1/02/2025,1,41
D201867,C103987,27/03/2025,17/06/2025,Closed Won,PM,People Management,Partners,dinkster,577,0,Tui Limited,Accounting,48,0,1/07/2025,1,14
D201869,C104583,6/01/2025,20/02/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,6286,0,Rimu Ltd,Legal,26,0,1/03/2025,1,9
D201870,C103936,27/06/2025,31/07/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1042,0,Nimbus Co.,Retail,17,0,1/09/2025,1,32
D201871,C100633,19/01/2024,27/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,831,0,Kea Ltd,Accounting,11,0,1/04/2024,1,5
D201876,C100434,14/04/2024,29/05/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,4951,0,Ohomairangi Holdings,Retail,1,0,1/06/2024,1,3
D201878,C101602,20/11/2024,29/01/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,4897,0,Nimbus Group,Legal,1,0,1/02/2025,1,3
D201879,C100411,2/03/2024,7/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,841,0,Kea Co.,Software,3,0,1/05/2024,1,24
D201880,C102726,3/01/2025,7/03/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,6042,0,Duncan Air Ohomairangi Limited,Legal,32,1,1/04/2025,1,25
D201882,C104073,30/07/2024,27/09/2024,Closed Won,PM,People Management,Partners,dinkster,1515,0,Harbour Services,Retail,16,0,1/10/2024,1,4
D201884,C100447,2/03/2025,26/04/2025,Closed Won,PM,People Management,Partners,unassigned,440,0,Wenita Group,Software,26,1,1/05/2025,1,5
D201886,C100351,25/06/2024,8/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,4563,0,Pivot Summit Holdings,Education,1,0,1/10/2024,1,23
D201887,C101134,3/06/2025,30/06/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,887,0,Wenita Ohomairangi Group,Accounting,1,0,1/07/2025,1,1
D201891,C102899,20/09/2024,15/11/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,1690,0,Beta Limited,Retail,40,0,1/12/2024,1,16
D201893,C102995,28/05/2025,3/08/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,6545,0,Kea Holdings,Accounting,14,1,1/09/2025,1,29
D201894,C102702,23/04/2025,15/06/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,310,0,Kauri Partners,Retail,44,0,1/07/2025,1,16
D201896,C100568,15/04/2024,30/04/2024,Closed Won,PM,People Management,Partners,dt,1053,0,Wenita Group,Legal,12,0,1/05/2024,1,1
D201899,C100581,7/06/2024,1/07/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,840,0,Nimbus Partners,Retail,2,0,1/07/2024,1,0
D201900,C104483,1/02/2024,28/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,356,0,Beta Co.,Software,37,0,1/04/2024,1,4
D201904,C103478,27/01/2025,26/03/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,2484,0,Pivot Limited,Education,50,0,1/04/2025,1,6
D201906,C104117,8/01/2025,4/03/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,1208,0,Eurotec Group,Manufacturing,41,0,1/04/2025,1,28
D201907,C102787,16/01/2024,11/02/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,4906,0,Alpha Nimbus Partners,Retail,1,0,1/03/2024,1,19
D201910,C100110,22/04/2024,18/06/2024,Closed Won,PM,People Management,Direct,mkoenen,2026,0,Eurotec Trust,Construction,37,0,1/07/2024,1,13
D201912,C101712,28/08/2024,3/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1038,0,Duncan Air Tui Holdings,Legal,51,0,1/10/2024,1,28
D201913,C100413,6/02/2024,22/03/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,2620,0,Harbour Co.,Accounting,54,0,1/04/2024,1,10
D201916,C101736,22/04/2024,21/05/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,3888,1,Eurotec Holdings,Construction,39,0,1/06/2024,1,11
D201917,C101622,30/03/2024,16/05/2024,Closed Won,PM,People Management,Direct,dt,1652,0,Harbour Holdings,Retail,40,0,1/06/2024,1,16
D201918,C102647,9/04/2025,9/06/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,920,0,Summit Holdings,Accounting,18,1,1/07/2025,1,22
D201923,C102145,17/05/2024,1/08/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,620,0,Kauri Trust,Retail,62,0,1/09/2024,1,31
D201925,C104697,5/06/2024,19/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,4884,0,Kauri Trust,Retail,33,0,1/08/2024,1,13
D201929,C104562,1/04/2024,1/06/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1344,0,Rimu Services,Retail,50,1,1/07/2024,1,30
D201930,C104025,12/08/2024,15/10/2024,Closed Won,PM,People Management,Partners,mkoenen,384,1,Kauri Partners,Education,15,0,1/11/2024,1,17
D201932,C102263,19/01/2024,21/01/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,2099,0,Beta Services,Software,24,0,1/02/2024,1,11
D201934,C104241,13/11/2024,26/01/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,2459,0,Atlas Kauri Group,Education,10,0,1/03/2025,1,34
D201937,C104756,22/01/2025,1/02/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,5746,0,Nimbus Ltd,Manufacturing,21,0,1/02/2025,1,0
D201939,C102428,10/03/2025,26/05/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,1120,0,Kauri Co.,Manufacturing,45,0,1/07/2025,1,36
D201940,C104153,17/01/2024,17/03/2024,Closed Won,PM,People Management,Direct,unassigned,1545,0,Summit Group,Manufacturing,87,1,1/04/2024,1,15
D201949,C101168,13/04/2024,3/06/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,1152,0,Atlas Limited,Manufacturing,13,0,1/07/2024,1,28
D201951,C101412,21/03/2024,1/06/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,423,0,Nimbus Limited,Legal,1,0,1/07/2024,1,30
D201952,C103880,31/08/2024,1/11/2024,Closed Won,PM,People Management,Direct,dinkster,848,0,Ohomairangi Tui Limited,Education,30,0,1/11/2024,1,0
D201953,C101691,14/12/2024,24/12/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,1068,0,Summit Tui Partners,Software,39,1,1/01/2025,1,8
D201958,C100621,17/06/2025,5/08/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,3413,0,Kauri Group,Construction,1,0,1/09/2025,1,27
D201959,C100402,5/02/2024,29/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2032,0,Duncan Air Limited,Construction,30,0,1/05/2024,1,2
D201963,C100021,28/01/2024,28/02/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,2476,0,Pivot Holdings,Healthcare,24,0,1/04/2024,1,33
D201964,C103687,13/02/2025,28/04/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,257,0,Rimu Summit Partners,Retail,37,0,1/05/2025,1,3
D201965,C102672,5/05/2024,1/06/2024,Closed Won,PM,People Management,Direct,awong,1342,0,Ohomairangi Services,Software,28,0,1/06/2024,1,0
D201968,C102377,19/10/2024,9/11/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,2895,0,Tui Limited,Manufacturing,66,0,1/12/2024,1,22
D201970,C101759,6/02/2025,17/02/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,5869,0,Nimbus Duncan Air Partners,Legal,1,0,1/03/2025,1,12
D201971,C102844,8/01/2024,8/03/2024,Closed Won,PM,People Management,Direct,mkoenen,-1750,0,Beta Limited,Manufacturing,122,0,1/04/2024,1,24
D201972,C102453,4/02/2024,17/03/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,5426,0,Eurotec Trust,Legal,1,0,1/04/2024,1,15
D201974,C102161,20/05/2025,29/07/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1064,0,Kea Services,Retail,41,0,1/08/2025,1,3
D201976,C102050,12/05/2024,26/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,4655,0,Alpha Services,Education,1,0,1/07/2024,1,5
D201979,C101070,12/01/2024,24/01/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,3213,0,Summit Partners,Manufacturing,16,0,1/03/2024,1,37
D201985,C104102,15/05/2025,1/06/2025,Closed Won,PM,People Management,Direct,awong,1766,0,Pivot Ltd,Manufacturing,24,0,1/07/2025,1,30
D201988,C100422,15/02/2024,27/02/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,2569,0,Harbour Pivot Services,Retail,12,0,1/03/2024,1,3
D201989,C101470,25/07/2024,7/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,15,0,Summit Group,Software,78,0,1/10/2024,1,24
D201992,C100963,2/05/2025,22/06/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,1400,0,Harbour Holdings,Manufacturing,1,0,1/08/2025,1,40
D201998,C103152,21/10/2024,19/01/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,5336,0,Kauri Rimu Co.,Healthcare,69,1,1/02/2025,1,13
D201999,C100944,2/03/2024,17/03/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,742,0,Rimu Partners,Healthcare,23,1,1/05/2024,1,45
D202000,C101328,27/01/2024,10/03/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,2581,0,Alpha Group,Healthcare,120,0,1/04/2024,1,22
D202002,C103361,13/06/2025,29/06/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,983,0,Rimu Tui Co.,Retail,31,0,1/07/2025,1,2
D202004,C102044,25/06/2024,1/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1482,0,Tui Holdings,Legal,1,0,1/10/2024,1,30
D202005,C100781,31/01/2024,5/04/2024,Closed Won,PM,People Management,Partners,shao,907,1,Wenita Summit Holdings,Healthcare,4,0,1/05/2024,1,26
D202007,C103608,27/12/2024,16/02/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,2443,0,Eurotec Limited,Legal,1,0,1/03/2025,1,13
D202009,C101185,22/04/2024,24/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,470,0,Tui Ltd,Software,1,0,1/06/2024,1,8
D202010,C103295,12/05/2025,1/06/2025,Closed Won,PM,People Management,Partners,nobody,2508,0,Summit Summit Co.,Healthcare,47,0,1/07/2025,1,30
D202012,C101915,22/03/2025,28/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,142,0,Nimbus Ltd,Legal,55,0,1/05/2025,1,34
D202013,C104974,22/08/2024,15/10/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2184,0,Atlas Harbour Partners,Education,29,0,1/11/2024,1,17
D202014,C100551,27/07/2024,21/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,2445,0,Summit Alpha Partners,Education,78,0,1/10/2024,1,10
D202019,C103399,16/09/2024,22/11/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,946,0,Atlas Services,Accounting,6,0,1/12/2024,1,9
D202020,C101318,8/04/2024,18/06/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,3497,0,Beta Limited,Construction,1,0,1/07/2024,1,13
D202022,C101597,24/10/2024,16/01/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,843,0,Harbour Beta Trust,Software,67,0,1/02/2025,1,16
D202024,C101116,14/02/2024,1/04/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,601,0,Tui Summit Co.,Manufacturing,31,0,1/04/2024,1,0
D202031,C104918,9/01/2024,6/02/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,5029,0,Alpha Group,Education,1,0,1/03/2024,1,24
D202032,C104903,22/03/2025,22/05/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,602,0,Eurotec Limited,Manufacturing,43,0,1/07/2025,1,40
D202034,C100539,19/03/2024,24/05/2024,Closed Won,PM,People Management,Partners,dt,1395,0,Summit Duncan Air Ltd,Retail,44,0,1/07/2024,1,38
D202035,C104693,23/10/2024,17/01/2025,Closed Won,PM,People Management,Partners,dt,1500,0,Wenita Duncan Air Partners,Accounting,13,0,1/02/2025,1,15
D202042,C104497,10/06/2024,6/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1250,1,Beta Group,Legal,1,0,1/10/2024,1,25
D202043,C100301,4/02/2025,21/03/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,1267,0,Rimu Ltd,Software,4,0,1/04/2025,1,11
D202046,C101999,24/09/2024,31/10/2024,Closed Won,PM,People Management,Direct,awong,1944,0,Ohomairangi Holdings,Education,51,0,1/11/2024,1,1
D202047,C102432,12/04/2024,29/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,2354,0,Duncan Air Partners,Legal,1,0,1/05/2024,1,2
D202049,C104850,25/03/2025,21/06/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,291,0,Alpha Tui Partners,Manufacturing,34,1,1/07/2025,1,10
D202052,C102068,22/07/2024,25/08/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,447,0,Tui Group,Legal,9,0,1/10/2024,1,37
D202058,C102789,3/07/2024,9/08/2024,Closed Won,PM,People Management,Direct,awong,1187,0,Nimbus Partners,Legal,49,0,1/09/2024,1,23
D202060,C102863,24/02/2024,14/05/2024,Closed Won,PM,People Management,Direct,mkoenen,680,0,Rimu Co.,Legal,1,0,1/06/2024,1,18
D202061,C102151,4/06/2025,17/06/2025,Closed Won,PM,People Management,Direct,unassigned,811,0,Kauri Services,Healthcare,51,0,1/07/2025,1,14
D202066,C104106,5/11/2024,24/12/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,857,0,Alpha Holdings,Accounting,21,0,1/01/2025,1,8
D202070,C104560,19/06/2025,5/07/2025,Closed Won,PM,People Management,Direct,dinkster,1190,0,Alpha Pivot Services,Retail,54,0,1/08/2025,1,27
D202072,C104101,27/02/2024,7/03/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,3910,0,Kea Eurotec Ltd,Accounting,55,0,1/04/2024,1,25
D202075,C101078,2/01/2024,1/04/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,1435,0,Harbour Services,Manufacturing,44,0,1/05/2024,1,30
D202082,C102572,17/11/2024,4/02/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,3222,0,Ohomairangi Kauri Services,Manufacturing,1,1,1/03/2025,1,25
D202089,C104027,16/09/2024,2/11/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2936,0,Tui Trust,Software,13,0,1/12/2024,1,29
D202093,C102384,27/02/2024,14/05/2024,Closed Won,PM,People Management,Partners,mkoenen,905,0,Tui Limited,Accounting,26,0,1/06/2024,1,18
D202095,C101088,10/04/2025,25/04/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,551,0,Summit Co.,Legal,27,1,1/05/2025,1,6
D202096,C100521,25/04/2024,16/07/2024,Closed Won,PM,People Management,Partners,unassigned,1075,0,Atlas Holdings,Healthcare,45,0,1/08/2024,1,16
D202097,C102487,31/10/2024,17/01/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,2453,0,Wenita Holdings,Software,24,0,1/02/2025,1,15
D202108,C103050,11/06/2024,26/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,4678,0,Kea Atlas Ltd,Legal,4,0,1/08/2024,1,6
D202110,C103810,27/03/2025,19/06/2025,Closed Won,PM,People Management,Partners,awong,1010,0,Summit Ltd,Education,17,0,1/07/2025,1,12
D202112,C104011,6/04/2024,14/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,132,0,Tui Beta Trust,Legal,51,0,1/06/2024,1,18
D202118,C104733,24/09/2024,25/09/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,564,0,Tui Co.,Retail,22,0,1/11/2024,1,37
D202122,C102380,23/08/2024,16/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,6360,0,Nimbus Nimbus Trust,Legal,34,0,1/10/2024,1,15
D202123,C100381,12/03/2024,16/05/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,3430,0,Beta Partners,Accounting,57,0,1/06/2024,1,16
D202124,C103821,9/06/2025,4/07/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,1329,0,Tui Group,Accounting,1,0,1/08/2025,1,28
D202133,C103955,2/11/2024,30/01/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,1881,0,Duncan Air Holdings,Construction,55,0,1/03/2025,1,30
D202134,C102246,29/06/2025,20/08/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1792,0,Kea Harbour Services,Software,1,0,1/09/2025,1,12
D202135,C102966,26/01/2025,22/04/2025,Closed Won,PM,People Management,Partners,dt,2104,0,Pivot Holdings,Manufacturing,50,0,1/05/2025,1,9
D202137,C104186,19/02/2025,10/05/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,5413,0,Pivot Summit Limited,Construction,39,0,1/06/2025,1,22
D202138,C102153,22/08/2024,20/11/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2904,0,Duncan Air Tui Trust,Construction,1,0,1/12/2024,1,11
