case,choice_air,choice_bus,choice_car,choice_train,cost_air,cost_bus,cost_car,cost_train,freq_air,freq_bus,freq_car,freq_train,ivt_air,ivt_bus,ivt_car,ivt_train,ovt_air,ovt_bus,ovt_car,ovt_train,income,chosen,chosen_encoded
1798,0,0,0,1,188.45,33.96,103.55,71.2,45,7,0,5,69,370,349,304,83,88,0,87,55,train,3
1799,1,0,0,0,188.45,33.96,103.55,71.2,45,7,0,5,69,370,349,304,83,88,0,87,35,air,0
1800,1,0,0,0,188.45,33.96,103.55,71.2,45,7,0,5,69,370,349,304,83,88,0,87,70,air,0
1801,1,0,0,0,188.45,33.96,103.55,71.2,45,7,0,5,69,370,349,304,83,88,0,87,70,air,0
1802,1,0,0,0,188.45,33.96,103.55,71.2,45,7,0,5,69,370,349,304,83,88,0,87,70,air,0
1803,1,0,0,0,188.45,33.96,103.55,71.2,45,7,0,5,69,370,349,304,83,88,0,87,70,air,0
1804,0,0,1,0,188.45,33.96,103.55,71.2,45,7,0,5,69,370,349,304,83,88,0,87,70,car,2
1805,0,0,1,0,188.45,33.96,103.55,71.2,45,7,0,5,69,370,349,304,83,88,0,87,70,car,2
1807,1,0,0,0,188.25,33.41,104.88,74.7,45,7,0,5,69,370,350,304,96,90,0,105,70,air,0
1808,1,0,0,0,188.25,33.41,104.88,74.7,45,7,0,5,69,370,350,304,96,90,0,105,55,air,0
1809,1,0,0,0,188.25,33.41,104.88,74.7,45,7,0,5,69,370,350,304,96,90,0,105,55,air,0
1811,1,0,0,0,186.4,35.91,125.21,81.2,45,7,0,5,69,370,424,304,138,135,0,150,70,air,0
1812,1,0,0,0,209.3,54.12,144.02,101.35,4,6,0,2,84,629,475,507,71,86,0,85,55,air,0
1813,1,0,0,0,210.3,53.62,144.59,101.9,4,6,0,2,84,629,480,534,79,86,0,93,70,air,0
1814,1,0,0,0,210.3,53.62,144.59,101.9,4,6,0,2,84,629,480,534,79,86,0,93,70,air,0
1815,1,0,0,0,210.3,53.62,144.59,101.9,4,6,0,2,84,629,480,534,79,86,0,93,45,air,0
1817,1,0,0,0,188.5,34.91,116.28,76.2,45,7,0,5,69,370,393,304,118,125,0,135,70,air,0
1819,0,0,0,1,139.0,25.45,42.18,45.15,25,1,0,12,40,245,186,120,148,65,0,125,35,train,3
1820,0,0,0,1,139.0,25.45,42.18,45.15,25,1,0,12,40,245,186,120,148,65,0,125,35,train,3
1821,0,0,1,0,139.0,25.45,42.18,45.15,25,1,0,12,40,245,186,120,148,65,0,125,25,car,2
1829,0,0,0,1,155.9,18.23,38.57,40.35,6,4,0,5,60,119,138,109,118,80,0,75,24,train,3
1830,0,0,1,0,155.9,18.23,38.57,40.35,6,4,0,5,60,119,138,109,118,80,0,75,70,car,2
1832,0,0,0,1,155.9,18.83,30.4,35.75,6,4,0,2,60,119,106,96,128,67,0,65,45,train,3
1833,0,0,1,0,155.9,18.83,30.4,35.75,6,4,0,2,60,119,106,96,128,67,0,65,55,car,2
1834,0,0,1,0,155.9,18.83,30.4,35.75,6,4,0,2,60,119,106,96,128,67,0,65,31,car,2
1835,0,0,0,1,155.9,18.43,33.25,38.15,6,4,0,5,60,119,115,109,118,75,0,65,70,train,3
1836,0,0,0,1,155.9,18.43,33.25,38.15,6,4,0,5,60,119,115,109,118,75,0,65,25,train,3
1837,0,0,0,1,155.9,18.43,33.25,38.15,6,4,0,5,60,119,115,109,118,75,0,65,70,train,3
1838,0,0,0,1,155.9,18.43,33.25,38.15,6,4,0,5,60,119,115,109,118,75,0,65,70,train,3
1839,0,0,1,0,155.9,18.43,33.25,38.15,6,4,0,5,60,119,115,109,118,75,0,65,70,car,2
1840,0,0,1,0,155.9,18.43,33.25,38.15,6,4,0,5,60,119,115,109,118,75,0,65,70,car,2
1841,0,0,1,0,155.9,25.63,48.26,43.35,6,8,0,5,60,183,181,109,118,95,0,75,25,car,2
1842,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,train,3
1843,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,55,train,3
1844,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,45,train,3
1845,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,train,3
1846,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,45,train,3
1847,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,55,train,3
1848,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,train,3
1849,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,55,train,3
1850,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,35,train,3
1851,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,55,train,3
1852,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,25,train,3
1853,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,train,3
1854,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,55,train,3
1855,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,55,train,3
1856,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,35,train,3
1857,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,45,train,3
1858,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,train,3
1859,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,train,3
1860,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,train,3
1861,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,train,3
1862,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,train,3
1863,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,25,train,3
1864,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,55,train,3
1865,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,train,3
1866,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,25,train,3
1867,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,45,train,3
1868,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,train,3
1869,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,train,3
1870,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,train,3
1871,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,train,3
1872,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,train,3
1873,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,55,train,3
1874,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,55,train,3
1875,0,0,0,1,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,25,train,3
1876,0,0,1,0,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,car,2
1877,0,0,1,0,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,55,car,2
1878,0,0,1,0,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,35,car,2
1879,0,0,1,0,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,55,car,2
1880,0,0,1,0,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,45,car,2
1881,0,0,1,0,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,35,car,2
1882,0,0,1,0,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,70,car,2
1883,0,0,1,0,153.05,23.63,45.22,45.05,6,8,0,8,60,183,152,148,86,70,0,65,35,car,2
1884,0,0,0,1,155.9,25.63,51.11,47.55,6,8,0,8,60,183,185,148,108,85,0,78,55,train,3
1885,0,0,0,1,155.9,25.63,51.11,47.55,6,8,0,8,60,183,185,148,108,85,0,78,70,train,3
1886,0,0,1,0,155.9,25.63,51.11,47.55,6,8,0,8,60,183,185,148,108,85,0,78,35,car,2
1887,0,0,0,1,174.5,26.31,60.23,55.35,36,2,0,5,58,304,199,190,158,70,0,60,55,train,3
1888,0,0,0,1,174.5,26.31,60.23,55.35,36,2,0,5,58,304,199,190,158,70,0,60,35,train,3
1889,0,0,0,1,174.5,26.31,60.23,55.35,36,2,0,5,58,304,199,190,158,70,0,60,70,train,3
1890,0,0,0,1,174.5,26.31,60.23,55.35,36,2,0,5,58,304,199,190,158,70,0,60,70,train,3
1891,0,0,0,1,174.5,26.31,60.23,55.35,36,2,0,5,58,304,199,190,158,70,0,60,25,train,3
1892,0,0,0,1,174.5,26.31,60.23,55.35,36,2,0,5,58,304,199,190,158,70,0,60,55,train,3
1893,0,0,0,1,174.5,26.31,60.23,55.35,36,2,0,5,58,304,199,190,158,70,0,60,25,train,3
1894,1,0,0,0,174.5,26.31,60.23,55.35,36,2,0,5,58,304,199,190,158,70,0,60,55,air,0
1895,0,0,0,1,171.1,28.31,64.03,52.55,36,2,0,8,58,304,216,148,123,88,0,95,45,train,3
1896,1,0,0,0,171.1,28.31,64.03,52.55,36,2,0,8,58,304,216,148,123,88,0,95,70,air,0
1897,1,0,0,0,171.1,28.31,64.03,52.55,36,2,0,8,58,304,216,148,123,88,0,95,70,air,0
1898,1,0,0,0,171.1,28.31,64.03,52.55,36,2,0,8,58,304,216,148,123,88,0,95,70,air,0
1899,1,0,0,0,171.1,28.31,64.03,52.55,36,2,0,8,58,304,216,148,123,88,0,95,70,air,0
1900,1,0,0,0,171.1,28.31,64.03,52.55,36,2,0,8,58,304,216,148,123,88,0,95,70,air,0
1901,0,0,1,0,171.1,28.31,64.03,52.55,36,2,0,8,58,304,216,148,123,88,0,95,70,car,2
1902,0,0,0,1,174.5,29.31,78.47,51.95,36,2,0,3,58,304,258,238,148,110,0,60,70,train,3
1903,0,0,0,1,174.5,29.31,78.47,51.95,36,2,0,3,58,304,258,238,148,110,0,60,45,train,3
1904,0,0,0,1,174.5,29.31,78.47,51.95,36,2,0,3,58,304,258,238,148,110,0,60,70,train,3
1905,0,0,0,1,174.5,29.31,78.47,51.95,36,2,0,3,58,304,258,238,148,110,0,60,15,train,3
1906,1,0,0,0,174.5,29.31,78.47,51.95,36,2,0,3,58,304,258,238,148,110,0,60,35,air,0
1907,1,0,0,0,174.5,29.31,89.49,55.95,36,2,0,3,58,304,299,238,148,110,0,85,70,air,0
1908,0,0,0,1,165.1,31.37,65.55,59.35,36,1,0,3,58,299,240,223,131,69,0,65,45,train,3
1909,0,0,0,1,165.1,31.37,65.55,59.35,36,1,0,3,58,299,240,223,131,69,0,65,35,train,3
1910,1,0,0,0,165.1,31.37,65.55,59.35,36,1,0,3,58,299,240,223,131,69,0,65,55,air,0
1911,1,0,0,0,165.1,31.37,65.55,59.35,36,1,0,3,58,299,240,223,131,69,0,65,70,air,0
1912,1,0,0,0,169.5,31.07,72.01,65.05,36,10,0,3,58,290,269,263,108,90,0,90,70,air,0
1913,1,0,0,0,166.5,31.07,72.77,64.55,36,10,0,3,58,290,272,263,103,78,0,85,55,air,0
1914,1,0,0,0,166.5,31.07,72.77,64.55,36,10,0,3,58,290,272,263,103,78,0,85,70,air,0
1915,1,0,0,0,166.5,31.07,72.77,64.55,36,10,0,3,58,290,272,263,103,78,0,85,70,air,0
1916,1,0,0,0,166.5,31.07,72.77,64.55,36,10,0,3,58,290,272,263,103,78,0,85,70,air,0
1917,1,0,0,0,166.5,31.07,72.77,64.55,36,10,0,3,58,290,272,263,103,78,0,85,70,air,0
1918,1,0,0,0,166.5,31.07,72.77,64.55,36,10,0,3,58,290,272,263,103,78,0,85,39,air,0
1919,1,0,0,0,166.5,31.07,72.77,64.55,36,10,0,3,58,290,272,263,103,78,0,85,55,air,0
1920,1,0,0,0,166.5,31.07,72.77,64.55,36,10,0,3,58,290,272,263,103,78,0,85,55,air,0
1921,1,0,0,0,166.5,31.07,72.77,64.55,36,10,0,3,58,290,272,263,103,78,0,85,70,air,0
1922,1,0,0,0,166.5,31.07,72.77,64.55,36,10,0,3,58,290,272,263,103,78,0,85,45,air,0
1923,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,25,train,3
1924,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,train,3
1925,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,train,3
1926,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,train,3
1927,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,train,3
1928,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,train,3
1929,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,15,train,3
1930,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,35,train,3
1931,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,train,3
1932,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,45,train,3
1933,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,45,train,3
1934,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,train,3
1935,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,train,3
1936,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,train,3
1937,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,15,train,3
1938,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,train,3
1939,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,45,train,3
1940,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,35,train,3
1941,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,45,train,3
1942,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,35,train,3
1943,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,35,train,3
1944,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,5,train,3
1945,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,train,3
1946,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,train,3
1947,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,train,3
1948,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,train,3
1949,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,train,3
1950,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,train,3
1951,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,train,3
1952,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,25,train,3
1953,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,train,3
1954,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,5,train,3
1955,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,15,train,3
1956,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,train,3
1957,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,5,train,3
1958,0,0,0,1,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,train,3
1959,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,50,air,0
1960,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1961,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1962,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,35,air,0
1963,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,35,air,0
1964,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1965,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,35,air,0
1966,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1967,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1968,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1969,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1970,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,air,0
1971,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1972,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1973,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1974,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1975,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1976,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1977,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,air,0
1978,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1979,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1980,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,air,0
1981,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1982,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1983,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1984,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,40,air,0
1985,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1986,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,30,air,0
1987,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1988,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1989,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,31,air,0
1990,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1991,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1992,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,45,air,0
1993,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1994,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1995,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1996,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,air,0
1997,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1998,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
1999,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,35,air,0
2000,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2001,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2002,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2003,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2004,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2005,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2006,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,45,air,0
2007,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2008,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,30,air,0
2009,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,35,air,0
2010,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2011,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2012,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2013,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,35,air,0
2014,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,30,air,0
2015,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2016,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2017,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,air,0
2018,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2019,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,air,0
2020,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2021,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2022,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2023,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,air,0
2024,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2025,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,air,0
2026,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,30,air,0
2027,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2028,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2029,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,45,air,0
2030,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2031,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2032,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,air,0
2033,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2034,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,35,air,0
2035,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,35,air,0
2036,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2037,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2038,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,35,air,0
2039,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,35,air,0
2040,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2041,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2042,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,air,0
2043,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2044,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,30,air,0
2045,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2046,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2047,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,air,0
2048,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,55,air,0
2049,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2050,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,35,air,0
2051,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,70,air,0
2052,1,0,0,0,163.1,32.27,79.23,62.55,36,10,0,3,58,290,278,263,98,77,0,74,30,air,0
