company_id,company_name,industry,employee_count,is_partner
C101910,Eurotec Services,Healthcare,80,0
C101911,Rimu Co.,Legal,38,0
C101912,Tui Holdings,Legal,13,0
C101913,Beta Holdings,Manufacturing,1,0
C101914,Duncan Air Beta Group,Software,50,0
C101915,Nimbus Ltd,Legal,55,0
C101916,Ohomairangi Ltd,Healthcare,1,0
C101917,Duncan Air Kea Trust,Healthcare,37,0
C101918,Alpha Summit Services,Retail,20,0
C101919,Nimbus Partners,Software,1,0
C101920,Duncan Air Holdings,Construction,1,0
C101921,Alpha Group,Healthcare,49,0
C101922,Wenita Holdings,Healthcare,43,0
C101923,Tui Group,Legal,44,0
C101924,Alpha Atlas Group,Education,43,0
C101925,Rimu Harbour Limited,Education,7,0
C101926,Eurotec Partners,Accounting,1,0
C101927,Wenita Holdings,Software,28,0
C101928,Wenita Holdings,Construction,5,0
C101929,Kea Trust,Retail,42,0
C101930,Kea Services,Accounting,32,0
C101931,Kea Ltd,Retail,65,0
C101932,Kauri Services,Education,49,0
C101933,Kauri Co.,Healthcare,31,0
C101934,Ohomairangi Services,Accounting,19,0
C101935,Pivot Limited,Software,99,0
C101936,Wenita Limited,Retail,26,0
C101937,Harbour Services,Accounting,20,0
C101938,Harbour Co.,Accounting,17,0
C101939,Eurotec Services,Legal,46,0
C101940,Ohomairangi Partners,Construction,43,0
C101941,Atlas Limited,Healthcare,1,1
C101942,Wenita Trust,Education,1,0
C101943,Summit Trust,Accounting,21,0
C101944,Kea Ltd,Legal,24,0
C101945,Pivot Trust,Healthcare,52,0
C101946,Summit Partners,Manufacturing,1,0
C101947,Wenita Harbour Holdings,Healthcare,1,0
C101948,Wenita Kauri Services,Retail,46,0
C101949,Duncan Air Services,Accounting,7,1
C101950,Kauri Limited,Retail,1,0
C101951,Tui Co.,Retail,21,1
C101952,Tui Limited,Retail,77,0
C101953,Nimbus Holdings,Accounting,13,0
C101954,Eurotec Co.,Manufacturing,23,0
C101955,Nimbus Co.,Healthcare,1,0
C101956,Harbour Rimu Ltd,Retail,11,0
C101957,Atlas Partners,Construction,4,0
C101958,Kea Rimu Limited,Manufacturing,19,0
C101959,Nimbus Partners,Retail,1,0
C101960,Kea Partners,Legal,6,0
C101961,Rimu Group,Retail,51,0
C101962,Ohomairangi Nimbus Limited,Software,1,0
C101963,Kea Trust,Manufacturing,14,0
C101964,Summit Ltd,Healthcare,12,0
C101965,Eurotec Ltd,Manufacturing,12,0
C101966,Rimu Co.,Healthcare,1,0
C101967,Rimu Limited,Manufacturing,75,0
C101968,Eurotec Wenita Co.,Retail,12,0
C101969,Eurotec Kea Limited,Legal,41,0
C101970,Rimu Co.,Software,26,0
C101971,Ohomairangi Kauri Co.,Manufacturing,1,1
C101972,Eurotec Services,Healthcare,19,0
C101973,Harbour Co.,Education,12,0
C101974,Kauri Limited,Retail,50,0
C101975,Summit Limited,Legal,16,1
C101976,Eurotec Co.,Education,35,0
C101977,Kauri Services,Education,10,0
C101978,Duncan Air Alpha Holdings,Software,1,0
C101979,Kauri Summit Limited,Legal,36,0
C101980,Rimu Services,Construction,32,0
C101981,Summit Co.,Construction,25,0
C101982,Duncan Air Limited,Accounting,1,1
C101983,Ohomairangi Ltd,Legal,46,0
C101984,Atlas Services,Retail,28,0
C101985,Nimbus Limited,Healthcare,11,0
C101986,Kauri Holdings,Software,28,0
C101987,Duncan Air Wenita Services,Education,38,0
C101988,Wenita Services,Legal,35,0
C101989,Eurotec Group,Healthcare,1,0
C101990,Duncan Air Kea Partners,Manufacturing,8,0
C101991,Wenita Services,Manufacturing,69,0
C101992,Kauri Group,Manufacturing,39,0
C101993,Nimbus Trust,Healthcare,7,0
C101994,Wenita Pivot Co.,Software,11,0
C101995,Ohomairangi Pivot Partners,Legal,12,0
C101996,Atlas Group,Software,53,1
C101997,Kea Holdings,Manufacturing,82,0
C101998,Nimbus Eurotec Limited,Education,4,0
C101999,Ohomairangi Holdings,Education,51,0
C102000,Atlas Beta Partners,Construction,14,0
C102001,Beta Ltd,Software,100,0
C102002,Tui Eurotec Group,Education,31,0
C102003,Tui Trust,Construction,72,0
C102004,Duncan Air Limited,Healthcare,14,0
C102005,Nimbus Services,Software,23,0
C102006,Alpha Partners,Construction,29,0
C102007,Pivot Nimbus Holdings,Software,39,0
C102008,Harbour Ohomairangi Limited,Software,28,0
C102009,Summit Ltd,Manufacturing,5,0
C102010,Summit Group,Legal,1,0
C102011,Ohomairangi Pivot Holdings,Legal,23,0
C102012,Tui Services,Construction,96,0
C102013,Pivot Services,Software,14,0
C102014,Harbour Atlas Trust,Construction,53,0
C102015,Kauri Holdings,Construction,10,0
C102016,Pivot Tui Partners,Software,45,0
C102017,Kauri Partners,Healthcare,40,0
C102018,Kauri Group,Healthcare,8,0
C102019,Harbour Trust,Education,57,0
C102020,Ohomairangi Trust,Legal,41,0
C102021,Summit Trust,Retail,46,0
C102022,Alpha Co.,Accounting,52,0
C102023,Eurotec Trust,Accounting,19,0
C102024,Atlas Wenita Trust,Manufacturing,28,0
C102025,Pivot Holdings,Education,19,0
C102026,Tui Limited,Construction,26,0
C102027,Summit Ltd,Retail,51,0
C102028,Summit Holdings,Manufacturing,64,1
C102029,Kea Tui Partners,Software,21,0
C102030,Kauri Duncan Air Limited,Legal,73,0
C102031,Nimbus Trust,Education,18,0
C102032,Kea Trust,Manufacturing,18,0
C102033,Wenita Partners,Legal,9,0
C102034,Duncan Air Holdings,Healthcare,15,0
C102035,Wenita Tui Trust,Accounting,44,0
C102036,Harbour Co.,Software,41,1
C102037,Kea Ltd,Retail,1,0
C102038,Ohomairangi Partners,Software,19,1
C102039,Beta Pivot Limited,Healthcare,51,0
C102040,Beta Services,Education,25,0
C102041,Summit Duncan Air Group,Legal,1,1
C102042,Kea Services,Retail,48,0
C102043,Harbour Ltd,Accounting,5,0
C102044,Tui Holdings,Legal,1,0
C102045,Duncan Air Partners,Healthcare,16,0
C102046,Tui Kauri Limited,Accounting,1,1
C102047,Kea Beta Partners,Legal,9,0
C102048,Rimu Trust,Healthcare,3,0
C102049,Kea Alpha Group,Software,35,0
C102050,Alpha Services,Education,1,0
C102051,Harbour Nimbus Limited,Construction,47,0
C102052,Nimbus Limited,Healthcare,25,0
C102053,Wenita Partners,Retail,9,0
C102054,Eurotec Partners,Software,24,0
C102055,Eurotec Harbour Co.,Construction,39,0
C102056,Ohomairangi Limited,Retail,66,0
C102057,Atlas Co.,Software,10,1
C102058,Wenita Partners,Accounting,39,0
C102059,Kauri Kauri Services,Accounting,42,1
C102060,Ohomairangi Trust,Legal,1,0
C102061,Pivot Kauri Group,Legal,1,0
C102062,Kauri Alpha Services,Education,10,0
C102063,Kea Alpha Ltd,Legal,64,1
C102064,Wenita Group,Retail,52,0
C102065,Kauri Limited,Accounting,33,0
C102066,Harbour Beta Limited,Software,1,0
C102067,Ohomairangi Ltd,Manufacturing,31,0
C102068,Tui Group,Legal,9,0
C102069,Summit Services,Education,1,0
C102070,Eurotec Group,Education,1,0
C102071,Nimbus Beta Holdings,Education,1,0
C102072,Tui Partners,Software,7,0
C102073,Eurotec Group,Legal,1,0
C102074,Nimbus Ltd,Retail,1,0
C102075,Atlas Alpha Holdings,Healthcare,1,0
C102076,Summit Summit Partners,Education,1,0
C102077,Rimu Services,Manufacturing,1,0
C102078,Tui Atlas Partners,Legal,44,0
C102079,Eurotec Services,Construction,24,0
C102080,Pivot Trust,Construction,31,1
C102081,Beta Holdings,Software,1,0
C102082,Wenita Tui Group,Legal,13,0
C102083,Ohomairangi Pivot Group,Retail,55,0
C102084,Pivot Holdings,Healthcare,36,1
C102085,Kea Group,Accounting,7,0
C102086,Rimu Group,Legal,49,0
C102087,Rimu Group,Retail,63,0
C102088,Harbour Tui Co.,Retail,51,0
C102089,Alpha Limited,Manufacturing,4,0
C102090,Rimu Limited,Accounting,25,0
C102091,Eurotec Rimu Co.,Healthcare,8,0
C102092,Rimu Holdings,Legal,94,0
C102093,Beta Group,Education,58,0
C102094,Eurotec Partners,Accounting,1,0
C102095,Nimbus Services,Education,1,0
C102096,Beta Pivot Services,Healthcare,100,0
C102097,Tui Ltd,Retail,60,0
C102098,Atlas Summit Co.,Healthcare,57,0
C102099,Rimu Limited,Construction,1,0
C102100,Nimbus Partners,Education,55,0
C102101,Harbour Ltd,Construction,1,0
C102102,Wenita Wenita Trust,Manufacturing,7,0
C102103,Kea Beta Ltd,Construction,4,0
C102104,Nimbus Services,Education,1,0
C102105,Wenita Services,Retail,1,0
C102106,Atlas Co.,Accounting,1,0
C102107,Nimbus Limited,Construction,1,0
C102108,Nimbus Atlas Co.,Retail,23,0
C102109,Summit Ltd,Retail,16,0
C102110,Eurotec Co.,Accounting,29,0
C102111,Tui Co.,Accounting,43,0
C102112,Tui Partners,Legal,1,0
C102113,Kea Services,Manufacturing,87,0
C102114,Pivot Eurotec Partners,Retail,26,0
C102115,Beta Partners,Legal,1,0
C102116,Ohomairangi Holdings,Legal,31,0
C102117,Kea Services,Healthcare,12,0
C102118,Ohomairangi Wenita Services,Legal,8,0
C102119,Kauri Kea Ltd,Construction,52,0
C102120,Pivot Trust,Healthcare,1,0
C102121,Nimbus Duncan Air Co.,Manufacturing,52,0
C102122,Kea Co.,Healthcare,37,0
C102123,Duncan Air Trust,Construction,18,0
C102124,Ohomairangi Alpha Holdings,Healthcare,13,0
C102125,Rimu Holdings,Education,4,0
C102126,Kauri Ltd,Manufacturing,25,0
C102127,Harbour Holdings,Retail,31,0
C102128,Harbour Co.,Manufacturing,2,0
C102129,Kea Kea Holdings,Legal,1,0
C102130,Wenita Kauri Partners,Education,36,0
C102131,Pivot Services,Legal,1,0
C102132,Rimu Partners,Education,1,1
C102133,Summit Co.,Construction,33,0
C102134,Pivot Summit Ltd,Legal,1,1
C102135,Wenita Trust,Manufacturing,31,0
C102136,Wenita Services,Retail,4,0
C102137,Summit Tui Trust,Legal,1,0
C102138,Pivot Co.,Healthcare,33,0
C102139,Nimbus Ltd,Legal,1,0
C102140,Beta Limited,Retail,19,0
C102141,Eurotec Group,Healthcare,1,1
C102142,Wenita Limited,Legal,86,0
C102143,Harbour Co.,Retail,63,0
C102144,Kea Kauri Limited,Manufacturing,1,0
C102145,Kauri Trust,Retail,62,0
C102146,Atlas Limited,Legal,12,0
C102147,Alpha Ltd,Legal,28,0
C102148,Pivot Alpha Ltd,Legal,19,0
C102149,Ohomairangi Limited,Healthcare,29,0
C102150,Kauri Holdings,Legal,62,0
C102151,Kauri Services,Healthcare,51,0
C102152,Summit Ltd,Accounting,82,0
C102153,Duncan Air Tui Trust,Construction,1,0
C102154,Pivot Kauri Limited,Software,31,0
C102155,Summit Co.,Software,41,0
C102156,Beta Partners,Education,10,0
C102157,Harbour Alpha Partners,Accounting,41,0
C102158,Eurotec Limited,Construction,11,0
C102159,Pivot Co.,Education,2,0
C102160,Eurotec Rimu Trust,Retail,1,0
C102161,Kea Services,Retail,41,0
C102162,Eurotec Trust,Accounting,16,0
C102163,Nimbus Group,Legal,23,0
C102164,Alpha Trust,Retail,54,1
C102165,Ohomairangi Co.,Healthcare,96,0
C102166,Alpha Holdings,Construction,6,0
C102167,Wenita Holdings,Software,30,0
C102168,Alpha Ltd,Retail,37,0
C102169,Rimu Atlas Partners,Healthcare,69,0
C102170,Kea Co.,Accounting,47,0
C102171,Duncan Air Harbour Trust,Education,58,0
C102172,Duncan Air Trust,Retail,13,0
C102173,Duncan Air Rimu Services,Manufacturing,1,0
C102174,Harbour Ltd,Software,56,1
C102175,Kauri Duncan Air Services,Construction,58,0
C102176,Wenita Trust,Retail,19,0
C102177,Eurotec Beta Co.,Education,49,0
C102178,Summit Holdings,Healthcare,16,0
C102179,Alpha Ohomairangi Co.,Healthcare,24,0
C102180,Beta Holdings,Retail,1,0
C102181,Alpha Holdings,Education,3,0
C102182,Alpha Kauri Partners,Manufacturing,49,0
C102183,Harbour Co.,Healthcare,11,0
C102184,Rimu Group,Education,1,1
C102185,Ohomairangi Holdings,Manufacturing,66,0
C102186,Kea Alpha Limited,Construction,1,0
C102187,Duncan Air Kea Partners,Accounting,44,0
C102188,Rimu Alpha Co.,Accounting,1,0
C102189,Rimu Eurotec Ltd,Construction,3,1
C102190,Summit Co.,Manufacturing,13,0
C102191,Summit Nimbus Trust,Legal,1,0
C102192,Summit Group,Software,1,0
C102193,Kauri Co.,Manufacturing,18,0
C102194,Alpha Co.,Manufacturing,45,0
C102195,Rimu Co.,Healthcare,51,0
C102196,Harbour Co.,Retail,1,0
C102197,Kea Partners,Retail,33,0
C102198,Rimu Holdings,Education,1,0
C102199,Kea Services,Retail,1,0
C102200,Harbour Group,Software,58,0
C102201,Eurotec Co.,Accounting,52,0
C102202,Duncan Air Group,Retail,54,0
C102203,Rimu Harbour Group,Manufacturing,12,0
C102204,Eurotec Group,Retail,1,0
C102205,Rimu Group,Software,1,0
C102206,Nimbus Ltd,Construction,27,1
C102207,Alpha Partners,Construction,12,0
C102208,Rimu Group,Education,21,0
C102209,Duncan Air Services,Software,35,0
C102210,Tui Beta Group,Healthcare,32,0
C102211,Pivot Services,Manufacturing,37,0
C102212,Beta Group,Software,31,0
C102213,Summit Group,Accounting,29,0
C102214,Kea Services,Healthcare,19,0
C102215,Kea Partners,Construction,26,0
C102216,Kauri Nimbus Trust,Retail,37,0
C102217,Rimu Partners,Manufacturing,17,0
C102218,Beta Partners,Software,87,0
C102219,Ohomairangi Tui Holdings,Manufacturing,31,0
C102220,Alpha Services,Legal,33,0
C102221,Summit Co.,Legal,19,1
C102222,Eurotec Services,Construction,21,0
C102223,Alpha Ltd,Manufacturing,31,0
C102224,Harbour Co.,Accounting,16,0
C102225,Pivot Co.,Retail,2,0
C102226,Kea Wenita Trust,Education,1,0
C102227,Beta Partners,Construction,26,1
C102228,Eurotec Beta Holdings,Construction,29,0
C102229,Beta Ohomairangi Limited,Accounting,34,0
C102230,Kea Limited,Healthcare,1,0
C102231,Kea Limited,Construction,1,1
C102232,Duncan Air Wenita Limited,Healthcare,86,1
C102233,Rimu Holdings,Accounting,65,0
C102234,Atlas Holdings,Software,44,0
C102235,Summit Trust,Accounting,1,0
C102236,Beta Group,Education,19,0
C102237,Beta Wenita Limited,Education,86,0
C102238,Rimu Group,Retail,1,0
C102239,Tui Holdings,Retail,1,0
C102240,Rimu Ltd,Manufacturing,21,1
C102241,Duncan Air Ltd,Retail,42,1
C102242,Wenita Services,Accounting,69,0
C102243,Duncan Air Partners,Construction,18,0
C102244,Kea Services,Legal,23,0
C102245,Kea Holdings,Education,1,0
C102246,Kea Harbour Services,Software,1,0
C102247,Ohomairangi Services,Software,72,0
C102248,Harbour Co.,Accounting,61,0
C102249,Kauri Co.,Legal,1,1
C102250,Atlas Group,Healthcare,9,0
C102251,Kauri Trust,Legal,14,0
C102252,Kauri Trust,Manufacturing,29,0
C102253,Ohomairangi Group,Software,59,0
C102254,Beta Beta Partners,Software,12,0
C102255,Rimu Co.,Software,14,1
C102256,Kauri Partners,Manufacturing,12,0
C102257,Tui Kea Partners,Healthcare,1,0
C102258,Beta Ltd,Software,9,0
C102259,Duncan Air Partners,Software,41,0
C102260,Nimbus Partners,Education,88,0
C102261,Duncan Air Holdings,Education,1,0
C102262,Nimbus Summit Ltd,Legal,11,0
C102263,Beta Services,Software,24,0
C102264,Wenita Trust,Construction,1,0
C102265,Kauri Kea Ltd,Software,41,0
C102266,Kea Partners,Software,1,0
C102267,Kea Holdings,Education,5,0
C102268,Beta Trust,Accounting,23,0
C102269,Eurotec Harbour Co.,Accounting,5,0
C102270,Tui Alpha Ltd,Retail,54,0
C102271,Atlas Harbour Group,Software,40,0
C102272,Tui Summit Trust,Education,16,0
C102273,Alpha Beta Ltd,Legal,1,0
C102274,Kea Co.,Accounting,1,0
C102275,Ohomairangi Ltd,Manufacturing,1,0
C102276,Alpha Ltd,Healthcare,1,0
C102277,Kauri Wenita Holdings,Construction,26,0
C102278,Kea Limited,Retail,18,0
C102279,Harbour Atlas Co.,Healthcare,34,0
C102280,Rimu Summit Group,Construction,29,0
C102281,Atlas Pivot Ltd,Accounting,1,0
C102282,Summit Ltd,Accounting,29,0
C102283,Pivot Partners,Legal,46,0
C102284,Harbour Ltd,Manufacturing,1,0
C102285,Alpha Holdings,Accounting,27,0
C102286,Alpha Partners,Construction,1,0
C102287,Rimu Kauri Ltd,Manufacturing,10,0
C102288,Harbour Group,Education,25,0
C102289,Harbour Limited,Manufacturing,1,0
C102290,Atlas Co.,Education,28,0
C102291,Ohomairangi Holdings,Education,33,0
C102292,Tui Holdings,Manufacturing,18,0
C102293,Duncan Air Trust,Education,32,0
C102294,Rimu Group,Legal,44,0
C102295,Harbour Group,Software,94,0
C102296,Eurotec Holdings,Construction,1,0
C102297,Ohomairangi Ltd,Manufacturing,1,0
C102298,Harbour Group,Construction,44,0
C102299,Duncan Air Partners,Construction,31,0
C102300,Tui Ltd,Construction,17,0
C102301,Eurotec Holdings,Construction,47,0
C102302,Atlas Ltd,Software,31,0
C102303,Duncan Air Trust,Manufacturing,38,1
C102304,Beta Group,Education,66,1
C102305,Ohomairangi Services,Retail,42,0
C102306,Duncan Air Alpha Limited,Manufacturing,13,0
C102307,Atlas Tui Holdings,Education,1,0
C102308,Atlas Ltd,Retail,1,0
C102309,Wenita Ltd,Manufacturing,8,0
C102310,Summit Services,Healthcare,1,0
C102311,Kea Partners,Retail,71,0
C102312,Summit Partners,Manufacturing,51,0
C102313,Harbour Partners,Retail,60,0
C102314,Kauri Kea Partners,Software,1,0
C102315,Kea Group,Legal,36,0
C102316,Kauri Group,Education,38,0
C102317,Pivot Ltd,Construction,1,0
C102318,Pivot Atlas Group,Education,3,0
C102319,Ohomairangi Partners,Retail,1,0
C102320,Rimu Partners,Retail,1,0
C102321,Kauri Holdings,Accounting,1,0
C102322,Eurotec Limited,Software,32,0
C102323,Harbour Tui Holdings,Construction,34,0
C102324,Alpha Alpha Trust,Construction,39,0
C102325,Summit Beta Co.,Legal,79,0
C102326,Nimbus Tui Partners,Retail,6,0
C102327,Atlas Ltd,Software,43,0
C102328,Kea Ltd,Manufacturing,6,0
C102329,Beta Co.,Legal,1,0
C102330,Alpha Co.,Accounting,74,0
C102331,Beta Beta Holdings,Construction,13,0
C102332,Rimu Services,Accounting,8,0
C102333,Nimbus Co.,Construction,59,1
C102334,Ohomairangi Atlas Ltd,Software,42,0
C102335,Eurotec Ltd,Manufacturing,32,0
C102336,Summit Group,Software,20,0
C102337,Beta Group,Construction,42,0
C102338,Alpha Co.,Healthcare,26,0
C102339,Atlas Services,Education,16,0
C102340,Duncan Air Limited,Construction,33,0
C102341,Alpha Services,Software,38,0
C102342,Alpha Partners,Construction,18,0
C102343,Beta Limited,Construction,28,0
C102344,Kea Services,Retail,2,0
C102345,Alpha Kauri Limited,Healthcare,23,0
C102346,Pivot Partners,Manufacturing,1,0
C102347,Beta Ltd,Education,36,0
C102348,Wenita Co.,Accounting,1,1
C102349,Tui Ltd,Manufacturing,50,0
C102350,Duncan Air Rimu Services,Education,37,0
C102351,Harbour Pivot Limited,Healthcare,56,0
C102352,Kauri Limited,Software,1,0
C102353,Eurotec Harbour Partners,Education,17,0
C102354,Eurotec Co.,Accounting,60,1
C102355,Duncan Air Partners,Retail,1,0
C102356,Rimu Group,Software,1,0
C102357,Eurotec Group,Education,1,0
C102358,Eurotec Beta Co.,Accounting,1,0
C102359,Eurotec Ltd,Legal,44,0
C102360,Atlas Eurotec Partners,Manufacturing,46,0
C102361,Summit Services,Retail,1,0
C102362,Nimbus Group,Software,1,0
C102363,Nimbus Limited,Manufacturing,64,0
C102364,Ohomairangi Trust,Education,1,0
C102365,Kea Trust,Education,85,0
C102366,Harbour Trust,Manufacturing,1,0
C102367,Eurotec Group,Manufacturing,1,0
C102368,Wenita Partners,Education,36,0
C102369,Duncan Air Trust,Education,1,0
C102370,Ohomairangi Partners,Healthcare,66,0
C102371,Wenita Trust,Software,1,0
C102372,Nimbus Beta Trust,Construction,78,0
C102373,Rimu Eurotec Trust,Software,13,0
C102374,Nimbus Trust,Retail,28,0
C102375,Nimbus Limited,Software,34,0
C102376,Kauri Group,Construction,1,1
C102377,Tui Limited,Manufacturing,66,0
C102378,Wenita Atlas Co.,Education,67,1
C102379,Nimbus Wenita Trust,Manufacturing,35,0
C102380,Nimbus Nimbus Trust,Legal,34,0
C102381,Rimu Group,Retail,10,0
C102382,Kauri Limited,Manufacturing,30,0
C102383,Rimu Services,Healthcare,10,0
C102384,Tui Limited,Accounting,26,0
C102385,Harbour Services,Education,50,0
C102386,Harbour Services,Software,61,0
C102387,Alpha Trust,Education,75,0
C102388,Eurotec Partners,Legal,60,0
C102389,Rimu Partners,Healthcare,29,0
C102390,Wenita Co.,Healthcare,29,0
C102391,Rimu Trust,Education,5,0
C102392,Alpha Holdings,Construction,1,0
C102393,Harbour Ltd,Software,40,0
C102394,Harbour Limited,Retail,24,0
C102395,Summit Group,Healthcare,46,0
C102396,Pivot Holdings,Accounting,53,0
C102397,Duncan Air Kauri Limited,Accounting,21,0
C102398,Tui Services,Healthcare,9,0
C102399,Rimu Co.,Manufacturing,82,0
C102400,Ohomairangi Beta Ltd,Healthcare,16,0
C102401,Alpha Eurotec Holdings,Construction,57,1
C102402,Ohomairangi Eurotec Group,Construction,31,0
C102403,Pivot Duncan Air Group,Education,1,0
C102404,Kauri Trust,Accounting,1,0
C102405,Summit Kauri Group,Education,24,0
C102406,Nimbus Trust,Software,25,0
C102407,Atlas Nimbus Ltd,Construction,43,0
C102408,Tui Summit Services,Retail,1,0
C102409,Atlas Partners,Retail,9,0
C102410,Harbour Group,Software,30,1
C102411,Ohomairangi Trust,Construction,30,0
C102412,Harbour Trust,Legal,59,0
C102413,Eurotec Atlas Group,Software,30,0
C102414,Wenita Group,Manufacturing,11,0
C102415,Tui Services,Retail,35,0
C102416,Duncan Air Holdings,Software,76,0
C102417,Atlas Duncan Air Limited,Manufacturing,80,0
C102418,Duncan Air Co.,Retail,47,0
