deal_id,company_id,deal_created_date,deal_close_date,status,product_code,product_name,channel,owner,deal_mrr,reopened_flag
D201390,C102214,2024-06-14,2024-06-23,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,630,0
D201391,C101001,2024-02-21,,Open,PM,People Management,Direct,dinkster,1213,0
D201392,C100688,2025-01-17,2025-01-29,Closed Won,PM,People Management,Partners,unassigned,869,0
D201393,C101624,2024-05-11,2024-05-30,Closed Lost,PM,People Management,Partners,unassigned,878,0
D201394,C101269,2024-03-18,2024-05-16,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dinkster,4262,0
D201395,C104019,2025-06-12,,Open,PAYROLL_MPS,Managed Payroll,Direct,dinkster,5838,0
D201396,C101860,2024-03-03,2024-03-21,Closed Won,PM,People Management,Direct,,1318,0
D201397,C102034,2025-04-21,2025-06-25,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2510,0
D201398,C103885,2024-01-25,,Open,PAYROLL_MPS,Managed Payroll,Partners,awong,236,0
D201399,C104244,2025-04-05,2025-05-20,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,unassigned,1352,0
D201400,C103668,2025-03-20,,Open,ADD_ON_TKR,TKR Add-on,Partners,shao,989,0
D201401,C103628,2024-04-25,,Open,PM,People Management,Partners,dinkster,1919,0
D201402,C100372,2024-04-07,2024-06-08,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,3115,0
D201403,C104521,2024-03-28,,Open,PAYROLL_MPS,Managed Payroll,Direct,awong,2800,0
D201404,C103863,2024-11-10,2025-01-02,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,173,0
D201405,C100900,2024-04-30,2024-07-09,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,692,0
D201406,C104225,2025-02-14,2025-04-07,Closed Won,PM,People Management,Direct,shao,1494,0
D201407,C103082,2024-07-30,2024-09-04,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,493,0
D201408,C100536,2024-03-10,,Open,ADD_ON_TKR,TKR Add-on,Partners,unassigned,1057,0
D201409,C102092,2024-06-23,2024-07-23,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,1184,0
D201410,C103756,2024-04-29,2024-07-06,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,1532,0
D201411,C103421,2025-03-24,,Open,PM,People Management,Partners,unassigned,355,0
D201412,C100838,2025-06-12,,Open,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,2252,0
D201413,C102882,2024-12-17,2025-03-04,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,unassigned,990,0
D201414,C100452,2024-11-12,2024-12-30,Closed Lost,PM,People Management,Direct,awong,1546,0
D201415,C101409,2024-12-25,2025-01-08,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,7625,0
D201416,C101331,2024-11-30,,Open,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1324,0
D201417,C101275,2024-10-03,2024-11-12,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,-4713,0
D201418,C104676,2025-02-19,2025-03-12,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,935,0
D201419,C103368,2025-04-07,,Open,ADD_ON_TKR,TKR Add-on,Direct,dinkster,666,0
D201420,C104693,2024-12-16,2025-03-06,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong_tmp,4116,0
D201421,C102750,2025-06-16,2025-09-10,Closed Won,PM,People Management,Direct,shao,1026,0
D201422,C100272,2024-06-23,2024-09-04,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,1190,0
D201423,C100981,2025-04-22,2025-07-09,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,666,0
D201424,C101919,2024-03-23,,Open,PAYROLL_MPS,Managed Payroll,Partners,shao,5852,0
D201425,C103730,2025-04-13,2025-05-02,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,895,0
D201426,C103278,2025-05-13,,Open,PAYROLL_MPS,Managed Payroll,Partners,awong,7402,0
D201427,C103688,2024-08-06,,Open,PAYROLL_DIY,Payroll DIY,Direct,awong,1665,0
D201428,C104755,2024-06-03,,Open,PAYROLL_MPS,Managed Payroll,Partners,shao,3348,0
D201429,C103256,2024-09-04,2024-10-08,Closed Lost,PM,People Management,Partners,dt,1608,0
D201430,C101387,2025-03-04,2025-04-20,Closed Won,PM,People Management,Partners,shao,776,0
D201431,C103120,2024-03-20,2024-06-07,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,816,0
D201432,C103500,2025-01-10,2025-01-21,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,2459,0
D201433,C101684,2024-11-25,2024-12-17,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,6875,0
D201434,C103254,2024-01-10,2024-02-25,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,1415,0
D201435,C103974,2024-03-13,,Open,PAYROLL_DIY,Payroll DIY,Partners,dt,2613,0
D201436,C103720,2024-07-01,,Open,PAYROLL_DIY,Payroll DIY,Partners,dt,2928,0
D201437,C102021,2024-09-20,2024-11-16,Closed Won,PM,People Management,Partners,mkoenen,2180,0
D201438,C102982,2025-06-17,,Open,PAYROLL_MPS,Managed Payroll,Partners,,5708,0
D201439,C101593,2025-04-28,2025-06-18,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,4806,0
D201440,C100193,2024-01-23,2024-03-11,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,973,0
D201441,C100129,2024-10-14,2024-10-15,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,1961,0
D201442,C103868,2024-10-22,2024-11-14,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,263,0
D201443,C102130,2024-06-10,2024-08-03,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,6046,0
D201444,C101755,2024-05-24,,Open,PAYROLL_DIY,Payroll DIY,Partners,shao,2048,0
D201445,C103411,2024-03-18,2024-03-22,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,,578,0
D201446,C101200,2024-10-02,,Open,PM,People Management,Direct,shao,1655,0
D201447,C103967,2024-07-02,2024-07-21,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2586,0
D201448,C101536,2024-07-09,2024-09-04,Closed Lost,PM,People Management,Partners,awong,708,0
D201449,C100034,2025-02-12,2025-03-22,Closed Won,PM,People Management,Direct,shao,-1994,0
D201450,C102793,2025-04-20,2025-05-10,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,1353,0
D201451,C100031,2025-04-09,2025-06-22,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,2345,0
D201452,C101780,2025-03-19,2025-06-13,Closed Lost,PM,People Management,Direct,mkoenen,127,0
D201453,C104755,2024-03-18,,Open,ADD_ON_TKR,TKR Add-on,Partners,dt,1189,0
D201454,C102250,2024-11-09,2025-01-22,Closed Lost,PM,People Management,Direct,dinkster,1169,0
D201455,C102431,2024-04-16,,Open,PAYROLL_MPS,Managed Payroll,Partners,shao,2812,0
D201456,C102239,2024-05-31,2024-06-13,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,3615,0
D201457,C104721,2024-01-29,,Open,PM,People Management,Partners,shao,415,0
D201458,C102992,2024-08-30,2024-10-11,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,shao,1616,0
D201459,C101782,2024-11-21,2024-12-17,Closed Lost,PM,People Management,Direct,awong,1590,0
D201460,C100528,2025-01-24,2025-02-19,Closed Won,PM,People Management,Partners,mkoenen,2031,0
D201461,C101362,2024-11-27,2025-01-29,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,221,0
D201462,C104848,2024-09-17,2024-11-27,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dt,2644,0
D201463,C104621,2025-06-10,,Open,ADD_ON_TKR,TKR Add-on,Direct,dinkster,1145,0
D201464,C102639,2024-09-11,2024-10-25,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,shao,2290,0
D201465,C103162,2024-03-24,2024-05-18,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2210,0
D201466,C101940,2025-01-26,2025-02-12,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,,1133,0
D201467,C104330,2024-11-05,,Open,ADD_ON_TKR,TKR Add-on,Partners,shao,601,0
D201468,C102235,2024-04-01,2024-04-23,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,dt,2571,0
D201469,C102568,2025-01-29,2025-04-02,Closed Lost,PM,People Management,Direct,awong,1653,0
D201470,C100988,2025-04-08,,Open,PM,People Management,Direct,dinkster,1915,0
D201471,C102227,2024-02-20,2024-04-20,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,6329,0
D201472,C102410,2024-04-01,2024-05-17,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,2807,0
D201473,C101524,2024-07-13,2024-08-09,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,5067,0
D201474,C102988,2024-04-20,,Open,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,1366,0
D201475,C102736,2024-10-03,2024-12-31,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,538,0
D201476,C103581,2025-01-14,,Open,PM,People Management,Partners,dinkster,2170,0
D201477,C102759,2025-05-29,,Open,PAYROLL_MPS,Managed Payroll,Partners,dt,2476,0
D201478,C103782,2024-06-03,2024-07-15,Closed Won,PM,People Management,Direct,mkoenen,1259,0
D201479,C100972,2024-09-26,2024-10-06,Closed Won,PM,People Management,Partners,dinkster,697,0
D201480,C101204,2024-11-14,,Open,PM,People Management,Partners,dinkster,1261,0
D201481,C103811,2024-01-21,2024-02-23,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,568,0
D201482,C103617,2025-05-15,2025-08-09,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2607,0
D201483,C101871,2024-10-14,,Open,ADD_ON_TKR,TKR Add-on,Direct,dinkster,0,0
D201484,C100408,2025-06-09,2025-06-29,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dt,4264,0
D201485,C100366,2024-03-06,,Open,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1181,0
D201486,C104687,2024-02-26,2024-04-14,Closed Lost,PM,People Management,Direct,shao,862,0
D201487,C103932,2024-10-26,2025-01-04,Closed Won,PM,People Management,Partners,shao,890,0
D201488,C104571,2024-11-10,,Open,ADD_ON_TKR,TKR Add-on,Partners,awong,681,0
D201489,C102413,2024-04-01,2024-04-17,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,300,0
D201490,C100336,2024-07-25,2024-10-06,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,4002,0
D201491,C101914,2024-02-13,,Open,ADD_ON_TKR,TKR Add-on,Direct,dt,240,0
D201492,C104352,2024-06-12,2024-08-01,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,2008,0
D201493,C100929,2024-03-27,2024-03-31,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,shao,2883,0
D201494,C103929,2024-01-07,,Open,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,4644,0
D201495,C100569,2024-07-12,2024-09-08,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,2042,1
D201496,C101284,2024-08-25,2024-09-28,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,3030,0
D201497,C101566,2025-01-08,,Open,PAYROLL_MPS,Managed Payroll,Partners,dt,3058,0
D201498,C100734,2024-01-26,2024-03-28,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,0,0
D201499,C100429,2024-07-01,2024-09-13,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,dt,1580,0
D201500,C104487,2024-12-19,2025-01-12,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,awong,333,0
D201501,C102983,2024-11-13,2024-12-23,Closed Won,PM,People Management,Partners,dt,98,0
D201502,C104500,2025-04-22,2025-05-17,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,2835,0
D201503,C104890,2025-06-26,2025-07-06,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,,2892,0
D201504,C104163,2024-03-10,2024-03-30,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,625,0
D201505,C100457,2024-02-27,2024-05-15,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,1133,0
D201506,C103579,2025-06-29,2025-07-22,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,2177,0
D201507,C102847,2024-06-30,2024-08-17,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,578,0
D201508,C102671,2024-02-03,2024-04-16,Closed Lost,PM,People Management,Partners,awong,2085,0
D201509,C103701,2024-06-28,2024-08-21,Closed Won,PM,People Management,Partners,dt,702,0
D201510,C102648,2025-05-23,2025-05-24,Closed Won,PM,People Management,Direct,dt,1495,0
D201511,C102294,2024-12-11,2025-01-28,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1012,1
D201512,C101357,2025-03-10,2025-05-28,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,873,0
D201513,C103192,2024-08-13,2024-09-06,Closed Won,PM,People Management,Direct,unassigned,706,0
D201514,C101333,2024-01-29,2024-02-19,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,shao,5246,0
D201515,C102307,2024-09-28,2024-11-16,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,1716,0
D201516,C104190,2025-04-20,2025-06-20,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,2484,0
D201517,C104474,2024-11-16,2025-02-05,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,3656,0
D201518,C100545,2025-03-19,2025-04-17,Closed Lost,PM,People Management,Partners,shao,895,0
D201519,C100361,2024-03-08,2024-05-11,Closed Won,PM,People Management,Partners,shao,767,0
D201520,C103470,2024-01-27,2024-04-15,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,dinkster,2593,0
D201521,C100835,2025-04-08,,Open,PM,People Management,Direct,awong,1184,0
D201522,C101703,2024-09-25,,Open,PM,People Management,Partners,dt,1703,0
D201523,C102411,2024-04-01,,Open,PAYROLL_MPS,Managed Payroll,Partners,dinkster,4383,0
D201524,C102657,2024-12-02,2025-01-19,Closed Won,PM,People Management,Direct,dinkster,1588,0
D201525,C100018,2025-03-29,,Open,ADD_ON_TKR,TKR Add-on,Direct,unassigned,880,0
D201526,C101730,2025-01-08,,Open,PAYROLL_MPS,Managed Payroll,Partners,dt,2795,0
D201527,C104408,2024-06-12,2024-06-20,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,1438,0
D201528,C102062,2024-01-30,2024-02-02,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,3731,0
D201529,C102120,2025-01-09,,Open,ADD_ON_TKR,TKR Add-on,Direct,dinkster,436,0
D201530,C101594,2024-12-20,,Open,ADD_ON_TKR,TKR Add-on,Direct,shao,162,0
D201531,C104428,2025-04-29,,Open,ADD_ON_TKR,TKR Add-on,Direct,awong,752,0
D201532,C100716,2024-05-02,2024-06-01,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,unassigned,1043,0
D201533,C103622,2024-01-13,2024-01-26,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dt,5054,0
D201534,C103975,2024-02-11,,Open,PAYROLL_DIY,Payroll DIY,Direct,unassigned,2817,0
D201535,C102500,2024-10-15,2025-01-08,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,4979,0
D201536,C102092,2024-12-27,2025-01-01,Closed Won,PM,People Management,Direct,unassigned,1112,0
D201537,C101344,2024-05-16,2024-05-29,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,762,0
D201538,C100783,2024-09-01,2024-11-27,Closed Won,PM,People Management,Direct,dinkster,2159,0
D201539,C100744,2025-05-24,2025-06-25,Closed Won,PM,People Management,Direct,shao,569,0
D201540,C101277,2025-05-13,2025-07-23,Closed Lost,PM,People Management,Partners,mkoenen,1275,0
D201541,C104211,2024-05-20,,Open,PAYROLL_MPS,Managed Payroll,Partners,awong,4119,0
D201542,C102767,2024-08-06,2024-10-19,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,unassigned,8162,0
D201543,C103088,2024-11-30,2024-12-17,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,2279,0
D201544,C104783,2024-10-11,2024-12-07,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dinkster,4769,0
D201545,C102511,2024-05-08,2024-07-05,Closed Lost,PM,People Management,Partners,shao,1080,0
D201546,C102667,2024-04-13,,Open,PM,People Management,Partners,dinkster,479,0
D201547,C101311,2024-11-20,2025-01-25,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,845,0
D201548,C101951,2024-03-25,2024-06-05,Closed Won,PM,People Management,Direct,awong,1305,0
D201549,C104316,2024-08-12,2024-10-14,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,shao,1222,0
D201550,C102059,2024-06-04,2024-06-19,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,3458,0
D201551,C101880,2025-04-11,,Open,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1151,0
D201552,C100403,2024-02-23,,Open,PAYROLL_MPS,Managed Payroll,Direct,shao,1438,0
D201553,C101718,2024-08-19,,Open,PAYROLL_MPS,Managed Payroll,Direct,awong,3165,0
D201554,C102995,2024-12-30,2025-03-10,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,shao,1202,0
D201555,C100819,2024-03-03,2024-04-17,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,awong,821,0
D201556,C104070,2024-08-28,2024-11-19,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,682,0
D201557,C101601,2024-07-11,2024-10-06,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,492,0
D201558,C101767,2024-07-08,2024-08-13,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,3986,0
D201559,C102403,2024-08-20,2024-10-26,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,122,0
D201560,C100973,2024-05-18,2024-06-09,Closed Won,PM,People Management,Partners,dt,461,0
D201561,C104660,2025-05-30,,Open,PAYROLL_MPS,Managed Payroll,Partners,shao,5383,0
D201562,C100305,2025-03-27,2025-06-10,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,3604,0
D201563,C100874,2025-03-12,2025-03-20,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,2871,0
D201564,C100484,2024-04-29,2024-05-16,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,3884,0
D201565,C103366,2024-12-23,2025-02-01,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,4545,0
D201566,C100746,2024-10-02,,Open,PM,People Management,Direct,mkoenen,1365,0
D201567,C101572,2025-02-20,2025-04-22,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,5362,0
D201568,C100708,2024-02-23,2024-03-14,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,2516,0
D201569,C101248,2024-06-12,2024-08-02,Closed Won,PM,People Management,Partners,mkoenen,1341,0
D201570,C104875,2024-02-24,2024-04-08,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,6841,0
D201571,C103474,2025-04-07,,Open,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,8279,0
D201572,C103606,2024-01-13,2024-02-28,Closed Won,PM,People Management,Direct,shao,998,0
D201573,C103000,2024-10-22,2024-12-30,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,dinkster,1005,0
D201574,C103261,2024-02-10,2024-03-06,Closed Lost,PM,People Management,Partners,shao,1620,0
D201575,C104637,2025-01-14,2025-01-26,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2413,0
D201576,C101750,2025-04-21,2025-04-29,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,dt,145,0
D201577,C101838,2025-03-13,2025-04-16,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,686,0
D201578,C102395,2024-06-14,2024-09-05,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,shao,894,0
D201579,C104325,2024-12-01,2025-02-28,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,857,0
D201580,C104341,2024-01-06,2024-02-27,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,1483,0
D201581,C103381,2025-05-08,2025-07-30,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,1424,0
D201582,C103015,2025-01-29,2025-02-08,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,1015,0
D201583,C100164,2024-03-07,2024-04-29,Closed Won,PM,People Management,Direct,dt,1900,0
D201584,C100469,2024-08-04,2024-09-15,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1407,0
D201585,C100580,2024-04-03,2024-04-28,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,303,0
D201586,C104841,2024-02-28,2024-04-29,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,shao,1837,0
D201587,C101387,2025-05-17,2025-05-24,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,2388,0
D201588,C100422,2024-01-02,2024-03-02,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,dt,1091,0
D201589,C104457,2024-01-09,2024-01-10,Closed Won,PM,People Management,Direct,mkoenen,264,0
D201590,C101150,2024-05-15,2024-06-06,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,dt,793,0
D201591,C104473,2024-03-10,2024-05-22,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,unassigned_tmp,3129,0
D201592,C104244,2025-05-03,,Open,PAYROLL_DIY,Payroll DIY,Direct,dinkster,2350,0
D201593,C101470,2024-06-02,2024-07-19,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,dinkster,0,0
D201594,C104152,2025-01-30,2025-03-29,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,5023,0
D201595,C104874,2025-02-03,2025-02-08,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,3296,0
D201596,C102667,2024-09-26,2024-10-03,Closed Lost,PM,People Management,Partners,dinkster,2435,0
D201597,C101133,2025-03-04,2025-04-21,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,4253,0
D201598,C101591,2024-06-06,2024-06-09,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,1000,0
D201599,C103786,2024-10-13,2024-11-04,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,,5322,0
D201600,C102451,2025-03-18,2025-06-16,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,322,0
D201601,C104986,2025-03-20,,Open,PM,People Management,Direct,unassigned,1499,0
D201602,C102439,2024-12-01,,Open,PM,People Management,Partners,unassigned,266,0
D201603,C103688,2024-04-23,2024-05-26,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,4870,0
D201604,C101761,2024-05-29,,Open,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,4300,0
D201605,C102499,2024-10-23,,Open,PM,People Management,Partners,unassigned,458,0
D201606,C100228,2024-06-08,2024-07-17,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,5909,0
D201607,C104531,2024-06-25,,Open,PAYROLL_MPS,Managed Payroll,Direct,shao,3817,0
D201608,C103175,2025-03-03,2025-03-24,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,2714,0
D201609,C101811,2024-01-01,2024-01-31,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,1613,0
D201610,C100813,2024-11-14,,Open,PAYROLL_DIY,Payroll DIY,Direct,dinkster,678,0
D201611,C104993,2024-10-06,2024-10-16,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,500,0
D201612,C103083,2024-07-25,,Open,ADD_ON_TKR,TKR Add-on,Partners,awong,767,0
D201613,C103036,2024-03-06,2024-05-23,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,awong,296,0
D201614,C103998,2024-08-18,2024-08-20,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,450,0
D201615,C103134,2024-07-21,,Open,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,359,0
D201616,C100648,2024-03-03,2024-04-02,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,1214,0
D201617,C103083,2024-09-20,2024-10-05,Closed Lost,PM,People Management,Direct,dt,1059,0
D201618,C100518,2025-02-26,2025-03-16,Closed Won,PM,People Management,Partners,awong,754,0
D201619,C101094,2025-06-04,,Open,ADD_ON_TKR,TKR Add-on,Direct,unassigned,847,0
D201620,C104830,2024-07-01,2024-08-07,Closed Won,PM,People Management,Partners,unassigned,1517,0
D201621,C103272,2024-05-01,2024-07-01,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,712,0
D201622,C104476,2025-01-24,2025-02-10,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,850,0
D201623,C101047,2024-12-20,2025-01-15,Closed Lost,PM,People Management,Direct,unassigned,2579,0
D201624,C101787,2024-04-18,2024-06-03,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,4575,0
D201625,C103644,2024-12-25,2025-01-25,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,3191,0
D201626,C102759,2024-03-29,2024-06-12,Closed Won,PM,People Management,Partners,shao,544,0
D201627,C104985,2024-08-08,2024-11-06,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,1952,0
